input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\D\Jalan1.csv,3840,3312,120,29,0.749217217019252,0.0,D,1
E:\0.TA_Teguh\dataset3\D\Jalan2.csv,7033,6538,123,22,0.7978225015990008,0.0,D,2
E:\0.TA_Teguh\dataset3\D\Jalan3.csv,7117,6328,126,28,0.7579847035470612,0.0,D,3
E:\0.TA_Teguh\dataset3\D\Jalan4.csv,1098,848,106,35,0.6584525275753621,0.0,D,4
E:\0.TA_Teguh\dataset3\D\Jalan5.csv,1795,1237,129,62,0.5128010179433967,0.0,D,5
E:\0.TA_Teguh\dataset3\D\Jalan6.csv,3916,3195,124,33,0.7171983514665299,0.0,D,6
E:\0.TA_Teguh\dataset3\D\Jalan7.csv,5536,4169,132,37,0.7005026040013915,0.0,D,7
E:\0.TA_Teguh\dataset3\D\Jalan8.csv,3953,3757,105,22,0.773388437085648,0.0,D,8
E:\0.TA_Teguh\dataset3\D\Jalan9.csv,6108,5189,129,35,0.7103655270343308,0.0,D,9
E:\0.TA_Teguh\dataset3\D\Jalan10.csv,4146,3750,130,40,0.6779044682871767,0.0,D,10
E:\0.TA_Teguh\dataset3\D\Jalan11.csv,4193,3616,146,50,0.6424834029366917,0.0,D,11
E:\0.TA_Teguh\dataset3\D\Jalan12.csv,5358,5157,121,9,0.9041180585233534,0.0,D,12
E:\0.TA_Teguh\dataset3\D\Jalan13.csv,5419,4841,138,23,0.8145198216562853,0.0,D,13
E:\0.TA_Teguh\dataset3\D\Jalan14.csv,3711,3487,111,15,0.8455819559376959,0.0,D,14
E:\0.TA_Teguh\dataset3\D\Jalan15.csv,9116,7782,356,82,0.7575550168072717,0.0,D,15
E:\0.TA_Teguh\dataset3\D\Jalan16.csv,11748,11224,284,13,0.9327666382566095,0.0,D,16
E:\0.TA_Teguh\dataset3\D\Jalan17.csv,10743,10306,241,4,0.9541881516259278,0.0,D,17
E:\0.TA_Teguh\dataset3\D\Jalan18.csv,10053,9664,188,2,0.9586621808058371,0.0,D,18
E:\0.TA_Teguh\dataset3\D\Jalan19.csv,10159,8828,301,37,0.8599069948994994,0.0,D,19
E:\0.TA_Teguh\dataset3\D\Jalan20.csv,10956,10358,286,18,0.9159228799339705,0.0,D,20
E:\0.TA_Teguh\dataset3\D\Jalan21.csv,14189,13636,253,2,0.9644897198194956,0.0,D,21
E:\0.TA_Teguh\dataset3\D\Jalan22.csv,11545,11139,202,0,0.9662795708170179,0.8181818181818182,D,22
E:\0.TA_Teguh\dataset3\D\Jalan23.csv,20464,18932,529,75,0.8379286178006274,0.0,D,23
E:\0.TA_Teguh\dataset3\D\Jalan24.csv,23201,21811,511,46,0.891409513938842,0.0,D,24
E:\0.TA_Teguh\dataset3\D\Jalan25.csv,2831,2641,92,19,0.7779881432925662,0.0,D,25
E:\0.TA_Teguh\dataset3\D\Jalan26.csv,6232,5950,102,9,0.8835593888035226,0.0,D,26
E:\0.TA_Teguh\dataset3\D\Jalan27.csv,5398,4578,116,33,0.6935325770510774,0.0,D,27
E:\0.TA_Teguh\dataset3\D\Jalan28.csv,710,508,79,32,0.5883889261931647,0.0,D,28
E:\0.TA_Teguh\dataset3\D\Jalan29.csv,2110,1323,107,43,0.5895788696268706,0.0,D,29
E:\0.TA_Teguh\dataset3\D\Jalan30.csv,3026,1929,119,43,0.626033410530383,0.0,D,30
E:\0.TA_Teguh\dataset3\D\Jalan31.csv,4137,3083,106,35,0.6493792913617836,0.0,D,31
E:\0.TA_Teguh\dataset3\D\Jalan32.csv,2741,2626,67,12,0.8019808474335397,0.0,D,32
E:\0.TA_Teguh\dataset3\D\Jalan33.csv,3769,2831,99,36,0.6135471202618373,0.0,D,33
E:\0.TA_Teguh\dataset3\D\Jalan34.csv,3016,2729,94,23,0.7355313434986408,0.0,D,34
E:\0.TA_Teguh\dataset3\D\Jalan35.csv,3287,2885,107,30,0.7035988727888062,0.0,D,35
E:\0.TA_Teguh\dataset3\D\Jalan36.csv,3315,3054,83,11,0.8499264840472062,0.0,D,36
E:\0.TA_Teguh\dataset3\D\Jalan37.csv,4181,3739,103,17,0.8179606790560501,0.0,D,37
E:\0.TA_Teguh\dataset3\D\Jalan38.csv,2849,2639,90,19,0.767740489189913,0.0,D,38
E:\0.TA_Teguh\dataset3\D\Jalan39.csv,7775,6968,254,36,0.8441494257740303,0.0,D,39
E:\0.TA_Teguh\dataset3\D\Jalan40.csv,7899,7565,201,12,0.9193230776689151,0.0,D,40
E:\0.TA_Teguh\dataset3\D\Jalan41.csv,7612,7321,170,3,0.9562430465816308,0.0,D,41
E:\0.TA_Teguh\dataset3\D\Jalan42.csv,9162,8807,149,0,0.9681477584719191,0.9,D,42
E:\0.TA_Teguh\dataset3\D\Jalan43.csv,7931,7145,238,17,0.9110059065993994,0.0,D,43
E:\0.TA_Teguh\dataset3\D\Jalan44.csv,8838,8451,215,7,0.9458283861547138,0.0,D,44
E:\0.TA_Teguh\dataset3\D\Jalan45.csv,9692,9363,192,2,0.9619866312841502,0.0,D,45
E:\0.TA_Teguh\dataset3\D\Jalan46.csv,8953,8607,150,0,0.9667381259568348,0.8787878787878788,D,46
E:\0.TA_Teguh\dataset3\D\Jalan47.csv,15356,13876,397,56,0.8377699908299988,0.0,D,47
E:\0.TA_Teguh\dataset3\D\Jalan48.csv,14063,13259,381,43,0.8695415620202347,0.0,D,48
E:\0.TA_Teguh\dataset3\D\Jalan49.csv,3890,3628,133,29,0.7723821297864144,0.0,D,49
E:\0.TA_Teguh\dataset3\D\Jalan50.csv,8315,7900,133,17,0.8430588995336339,0.0,D,50
E:\0.TA_Teguh\dataset3\D\Jalan51.csv,6312,5380,146,39,0.7130954348111632,0.0,D,51
