input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\I\Jalan1.csv,4231,3638,120,34,0.6759970492275431,0.0,I,1
E:\0.TA_Teguh\dataset3\I\Jalan2.csv,7582,6921,113,16,0.8041830982648037,0.0,I,2
E:\0.TA_Teguh\dataset3\I\Jalan3.csv,6845,5959,111,22,0.7622251463718914,0.0,I,3
E:\0.TA_Teguh\dataset3\I\Jalan4.csv,1565,1073,102,51,0.4645508273698687,0.0,I,4
E:\0.TA_Teguh\dataset3\I\Jalan5.csv,3098,1537,129,62,0.48990431547797186,0.0,I,5
E:\0.TA_Teguh\dataset3\I\Jalan6.csv,4601,3568,117,31,0.696856325322362,0.0,I,6
E:\0.TA_Teguh\dataset3\I\Jalan7.csv,5206,4267,117,30,0.6956865147863208,0.0,I,7
E:\0.TA_Teguh\dataset3\I\Jalan8.csv,4386,4037,96,18,0.7579454277774635,0.0,I,8
E:\0.TA_Teguh\dataset3\I\Jalan9.csv,5396,4523,117,29,0.7121992370897957,0.0,I,9
E:\0.TA_Teguh\dataset3\I\Jalan10.csv,5214,4570,135,45,0.6272400250126557,0.0,I,10
E:\0.TA_Teguh\dataset3\I\Jalan11.csv,6448,4939,123,42,0.6293752385134069,0.0,I,11
E:\0.TA_Teguh\dataset3\I\Jalan12.csv,4607,4162,122,26,0.7473739750802502,0.0,I,12
E:\0.TA_Teguh\dataset3\I\Jalan13.csv,7314,6675,134,16,0.8366153588062333,0.0,I,13
E:\0.TA_Teguh\dataset3\I\Jalan14.csv,5246,4758,121,23,0.7599863442776035,0.0,I,14
E:\0.TA_Teguh\dataset3\I\Jalan15.csv,11801,10765,285,41,0.812876612915887,0.0,I,15
E:\0.TA_Teguh\dataset3\I\Jalan16.csv,13789,12720,274,20,0.8753303772338625,0.0,I,16
E:\0.TA_Teguh\dataset3\I\Jalan17.csv,12893,11947,228,10,0.8999719686673756,0.0,I,17
E:\0.TA_Teguh\dataset3\I\Jalan18.csv,12079,11320,174,2,0.9319334782173592,0.0,I,18
E:\0.TA_Teguh\dataset3\I\Jalan19.csv,11062,10192,239,21,0.861772643936465,0.0,I,19
E:\0.TA_Teguh\dataset3\I\Jalan20.csv,10722,9983,216,13,0.886079851014645,0.0,I,20
E:\0.TA_Teguh\dataset3\I\Jalan21.csv,12599,11776,212,8,0.9047540586931467,0.0,I,21
E:\0.TA_Teguh\dataset3\I\Jalan22.csv,11238,10674,133,0,0.9501585061318523,0.8571428571428571,I,22
E:\0.TA_Teguh\dataset3\I\Jalan23.csv,18905,17144,406,43,0.845358340817757,0.0,I,23
E:\0.TA_Teguh\dataset3\I\Jalan24.csv,22905,20971,429,61,0.811978479676501,0.0,I,24
E:\0.TA_Teguh\dataset3\I\Jalan25.csv,3812,3339,81,13,0.7940589038892355,0.0,I,25
E:\0.TA_Teguh\dataset3\I\Jalan26.csv,5822,5202,92,13,0.8113825702241292,0.0,I,26
E:\0.TA_Teguh\dataset3\I\Jalan27.csv,5501,4963,86,10,0.8353747633714517,0.0,I,27
E:\0.TA_Teguh\dataset3\I\Jalan28.csv,949,618,82,51,0.3516996443518474,0.0,I,28
E:\0.TA_Teguh\dataset3\I\Jalan29.csv,2469,1791,97,40,0.5537312295486273,0.0,I,29
E:\0.TA_Teguh\dataset3\I\Jalan30.csv,3492,2639,97,31,0.6382807106435954,0.0,I,30
E:\0.TA_Teguh\dataset3\I\Jalan31.csv,4740,3717,82,21,0.703608532640464,0.0,I,31
E:\0.TA_Teguh\dataset3\I\Jalan32.csv,3449,3133,80,16,0.7380715543255402,0.0,I,32
E:\0.TA_Teguh\dataset3\I\Jalan33.csv,5049,4168,91,20,0.72925366600222,0.0,I,33
E:\0.TA_Teguh\dataset3\I\Jalan34.csv,3848,3443,96,29,0.6580484127438561,0.0,I,34
E:\0.TA_Teguh\dataset3\I\Jalan35.csv,3987,3271,88,22,0.7069378386115271,0.0,I,35
E:\0.TA_Teguh\dataset3\I\Jalan36.csv,3911,3568,86,17,0.7632817254851987,0.0,I,36
