input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\B\Jalan1.csv,3882,3396,112,28,0.7060881022244528,0.0,B,1
E:\0.TA_Teguh\dataset3\B\Jalan2.csv,8110,7482,120,14,0.8347254567014311,0.0,B,2
E:\0.TA_Teguh\dataset3\B\Jalan3.csv,7762,6825,117,24,0.7563307865338366,0.0,B,3
E:\0.TA_Teguh\dataset3\B\Jalan4.csv,1097,523,111,88,0.19401123588446198,0.0,B,4
E:\0.TA_Teguh\dataset3\B\Jalan5.csv,2269,1440,123,72,0.39006887109931043,0.0,B,5
E:\0.TA_Teguh\dataset3\B\Jalan6.csv,3905,2446,140,67,0.48565435282350666,0.0,B,6
E:\0.TA_Teguh\dataset3\B\Jalan7.csv,6318,4483,140,56,0.5628298478273878,0.0,B,7
E:\0.TA_Teguh\dataset3\B\Jalan8.csv,3291,2946,109,39,0.5966674155387888,0.0,B,8
E:\0.TA_Teguh\dataset3\B\Jalan9.csv,5770,4517,121,44,0.5953908853371191,0.0,B,9
E:\0.TA_Teguh\dataset3\B\Jalan10.csv,4725,4085,134,59,0.5250200618963962,0.0,B,10
E:\0.TA_Teguh\dataset3\B\Jalan11.csv,4466,3667,133,50,0.5888736377841175,0.0,B,11
E:\0.TA_Teguh\dataset3\B\Jalan12.csv,5336,4717,130,42,0.6337094732156707,0.0,B,12
E:\0.TA_Teguh\dataset3\B\Jalan13.csv,6804,6078,138,38,0.6851776750149657,0.0,B,13
E:\0.TA_Teguh\dataset3\B\Jalan14.csv,4566,3949,137,51,0.5918376331587967,0.0,B,14
E:\0.TA_Teguh\dataset3\B\Jalan15.csv,11143,9156,329,113,0.6184801983784224,0.0,B,15
E:\0.TA_Teguh\dataset3\B\Jalan16.csv,11847,10887,285,58,0.7491820603523744,0.0,B,16
E:\0.TA_Teguh\dataset3\B\Jalan17.csv,12211,11368,238,29,0.8272903329997927,0.0,B,17
E:\0.TA_Teguh\dataset3\B\Jalan18.csv,13863,13051,193,6,0.9111181508003139,0.0,B,18
E:\0.TA_Teguh\dataset3\B\Jalan19.csv,9722,8171,295,88,0.6552276289359348,0.0,B,19
E:\0.TA_Teguh\dataset3\B\Jalan20.csv,9423,8442,258,64,0.7031554910963049,0.0,B,20
E:\0.TA_Teguh\dataset3\B\Jalan21.csv,13130,12344,209,10,0.8984619941920376,0.0,B,21
E:\0.TA_Teguh\dataset3\B\Jalan22.csv,13471,12705,184,8,0.904278612810579,0.0,B,22
E:\0.TA_Teguh\dataset3\B\Jalan23.csv,20772,18129,532,141,0.69179386744173,0.0,B,23
E:\0.TA_Teguh\dataset3\B\Jalan24.csv,22976,20514,527,127,0.7137191051188903,0.0,B,24
E:\0.TA_Teguh\dataset3\B\Jalan25.csv,3203,2825,96,27,0.6758207815174185,0.0,B,25
E:\0.TA_Teguh\dataset3\B\Jalan26.csv,6315,5558,108,28,0.7035901442222131,0.0,B,26
E:\0.TA_Teguh\dataset3\B\Jalan27.csv,6216,5374,98,22,0.7357731084846932,0.0,B,27
E:\0.TA_Teguh\dataset3\B\Jalan28.csv,858,406,90,69,0.21983110519613064,0.0,B,28
E:\0.TA_Teguh\dataset3\B\Jalan29.csv,2261,1444,109,55,0.46591563080796816,0.0,B,29
E:\0.TA_Teguh\dataset3\B\Jalan30.csv,3605,2096,122,73,0.3760280183808482,0.0,B,30
E:\0.TA_Teguh\dataset3\B\Jalan31.csv,4201,3193,115,46,0.5617294104084865,0.0,B,31
E:\0.TA_Teguh\dataset3\B\Jalan32.csv,3219,2849,92,38,0.551041039306677,0.0,B,32
E:\0.TA_Teguh\dataset3\B\Jalan33.csv,4230,3143,108,52,0.4850812422351419,0.0,B,33
E:\0.TA_Teguh\dataset3\B\Jalan34.csv,3302,2842,104,44,0.5390950860547624,0.0,B,34
E:\0.TA_Teguh\dataset3\B\Jalan35.csv,3232,2557,108,43,0.558076858296277,0.0,B,35
E:\0.TA_Teguh\dataset3\B\Jalan36.csv,3061,2595,98,36,0.5937148693640769,0.0,B,36
E:\0.TA_Teguh\dataset3\B\Jalan37.csv,4240,3604,107,32,0.6558451813410711,0.0,B,37
