input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\G\Jalan1.csv,4709,4421,100,8,0.8753442881799578,0.0,G,1
E:\0.TA_Teguh\dataset3\G\Jalan2.csv,7398,6814,113,15,0.8213404795191471,0.0,G,2
E:\0.TA_Teguh\dataset3\G\Jalan3.csv,5237,4794,108,24,0.7337186527012781,0.0,G,3
E:\0.TA_Teguh\dataset3\G\Jalan4.csv,769,106,105,99,0.05161327561327561,0.0,G,4
E:\0.TA_Teguh\dataset3\G\Jalan5.csv,1819,1231,106,61,0.39522669012817513,0.0,G,5
E:\0.TA_Teguh\dataset3\G\Jalan6.csv,2868,1963,131,70,0.43417293713345134,0.0,G,6
E:\0.TA_Teguh\dataset3\G\Jalan7.csv,5771,4684,124,21,0.7683943319057909,0.0,G,7
E:\0.TA_Teguh\dataset3\G\Jalan8.csv,4287,3782,99,28,0.6739165722273038,0.0,G,8
E:\0.TA_Teguh\dataset3\G\Jalan9.csv,6052,5245,117,33,0.6752912837766665,0.0,G,9
E:\0.TA_Teguh\dataset3\G\Jalan10.csv,4292,3588,133,60,0.5151085209386974,0.0,G,10
E:\0.TA_Teguh\dataset3\G\Jalan11.csv,4554,3716,123,53,0.537078769633505,0.0,G,11
E:\0.TA_Teguh\dataset3\G\Jalan12.csv,4927,4353,135,47,0.6063281328009684,0.0,G,12
E:\0.TA_Teguh\dataset3\G\Jalan13.csv,6916,5933,131,32,0.7136539855917522,0.0,G,13
E:\0.TA_Teguh\dataset3\G\Jalan14.csv,4636,3927,135,47,0.616693898483103,0.0,G,14
E:\0.TA_Teguh\dataset3\G\Jalan15.csv,8608,7105,295,121,0.552181489116738,0.0,G,15
E:\0.TA_Teguh\dataset3\G\Jalan16.csv,10528,9553,245,42,0.7763397595415744,0.0,G,16
E:\0.TA_Teguh\dataset3\G\Jalan17.csv,10857,9926,221,26,0.8214999691583766,0.0,G,17
E:\0.TA_Teguh\dataset3\G\Jalan18.csv,12818,12067,193,14,0.8754186934740734,0.0,G,18
E:\0.TA_Teguh\dataset3\G\Jalan19.csv,7979,6927,253,71,0.6733575268124519,0.0,G,19
E:\0.TA_Teguh\dataset3\G\Jalan20.csv,7516,6696,207,44,0.7364269191860782,0.0,G,20
E:\0.TA_Teguh\dataset3\G\Jalan21.csv,9023,8302,176,16,0.8495160922721393,0.0,G,21
E:\0.TA_Teguh\dataset3\G\Jalan22.csv,10568,9955,156,6,0.9028448965635381,0.0,G,22
E:\0.TA_Teguh\dataset3\G\Jalan23.csv,15323,13169,449,130,0.6642846780134264,0.0,G,23
E:\0.TA_Teguh\dataset3\G\Jalan24.csv,19988,18100,421,81,0.7613378339673368,0.0,G,24
E:\0.TA_Teguh\dataset3\G\Jalan25.csv,3089,2633,80,19,0.7202207145707685,0.0,G,25
E:\0.TA_Teguh\dataset3\G\Jalan26.csv,5952,5268,94,19,0.7541018695084838,0.0,G,26
E:\0.TA_Teguh\dataset3\G\Jalan27.csv,4222,3748,84,20,0.7166302059479782,0.0,G,27
E:\0.TA_Teguh\dataset3\G\Jalan28.csv,595,205,84,74,0.11132764804784845,0.0,G,28
E:\0.TA_Teguh\dataset3\G\Jalan29.csv,1715,836,105,68,0.33124091353718343,0.0,G,29
E:\0.TA_Teguh\dataset3\G\Jalan30.csv,3235,2253,95,40,0.5386415896732358,0.0,G,30
E:\0.TA_Teguh\dataset3\G\Jalan31.csv,4302,3144,92,35,0.5810477483461584,0.0,G,31
E:\0.TA_Teguh\dataset3\G\Jalan32.csv,2976,2647,70,22,0.6425283633409756,0.0,G,32
