input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\G\Jalan1.csv,4709,4509,100,8,0.8955058875685201,0.0,G,1
E:\0.TA_Teguh\dataset3\G\Jalan2.csv,7398,6947,113,14,0.8473720505324991,0.0,G,2
E:\0.TA_Teguh\dataset3\G\Jalan3.csv,5237,4901,108,21,0.7764057761210448,0.0,G,3
E:\0.TA_Teguh\dataset3\G\Jalan4.csv,769,205,105,86,0.17225877825877825,0.0,G,4
E:\0.TA_Teguh\dataset3\G\Jalan5.csv,1819,1326,106,53,0.48482551196187795,0.0,G,5
E:\0.TA_Teguh\dataset3\G\Jalan6.csv,2868,2137,131,55,0.5590484014950489,0.0,G,6
E:\0.TA_Teguh\dataset3\G\Jalan7.csv,5771,4849,124,19,0.8136071013778791,0.0,G,7
E:\0.TA_Teguh\dataset3\G\Jalan8.csv,4287,3935,99,20,0.771809502126437,0.0,G,8
E:\0.TA_Teguh\dataset3\G\Jalan9.csv,6052,5395,117,27,0.7393309040136579,0.0,G,9
E:\0.TA_Teguh\dataset3\G\Jalan10.csv,4292,3772,133,46,0.6291860488139921,0.0,G,10
E:\0.TA_Teguh\dataset3\G\Jalan11.csv,4554,3779,123,53,0.5475040753848635,0.0,G,11
E:\0.TA_Teguh\dataset3\G\Jalan12.csv,4927,4515,135,41,0.6719027085144179,0.0,G,12
E:\0.TA_Teguh\dataset3\G\Jalan13.csv,6916,6107,131,26,0.7755183083011418,0.0,G,13
E:\0.TA_Teguh\dataset3\G\Jalan14.csv,4636,4058,135,40,0.6802400246400597,0.0,G,14
E:\0.TA_Teguh\dataset3\G\Jalan15.csv,8608,7553,295,89,0.6754781574450655,0.0,G,15
E:\0.TA_Teguh\dataset3\G\Jalan16.csv,10528,9904,245,24,0.8680624912069571,0.0,G,16
E:\0.TA_Teguh\dataset3\G\Jalan17.csv,10857,10242,221,12,0.9054606028681078,0.0,G,17
E:\0.TA_Teguh\dataset3\G\Jalan18.csv,12818,12307,193,8,0.9230777188277945,0.0,G,18
E:\0.TA_Teguh\dataset3\G\Jalan19.csv,7979,7266,253,47,0.7852662097069655,0.0,G,19
E:\0.TA_Teguh\dataset3\G\Jalan20.csv,7516,7010,207,24,0.8524455731852616,0.0,G,20
E:\0.TA_Teguh\dataset3\G\Jalan21.csv,9023,8561,176,5,0.9306574361387675,0.0,G,21
E:\0.TA_Teguh\dataset3\G\Jalan22.csv,10568,10146,156,1,0.954484043589453,0.0,G,22
E:\0.TA_Teguh\dataset3\G\Jalan23.csv,15323,13804,449,88,0.7740952856497614,0.0,G,23
E:\0.TA_Teguh\dataset3\G\Jalan24.csv,19988,18587,421,66,0.8132765451862631,0.0,G,24
E:\0.TA_Teguh\dataset3\G\Jalan25.csv,3089,2724,80,17,0.769617007117904,0.0,G,25
E:\0.TA_Teguh\dataset3\G\Jalan26.csv,5952,5383,94,18,0.7825943365176722,0.0,G,26
E:\0.TA_Teguh\dataset3\G\Jalan27.csv,4222,3829,84,17,0.7674821765530795,0.0,G,27
