input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\B\Jalan1.csv,3882,3457,112,18,0.7903780682108474,0.0,B,1
E:\0.TA_Teguh\dataset3\B\Jalan2.csv,8110,7511,120,9,0.8752016471776215,0.0,B,2
E:\0.TA_Teguh\dataset3\B\Jalan3.csv,7762,6858,117,19,0.7978448280478782,0.0,B,3
E:\0.TA_Teguh\dataset3\B\Jalan4.csv,1097,773,111,44,0.5746239914972175,0.0,B,4
E:\0.TA_Teguh\dataset3\B\Jalan5.csv,2269,1601,123,46,0.5894300789971038,0.0,B,5
E:\0.TA_Teguh\dataset3\B\Jalan6.csv,3905,2584,140,45,0.6370375727781552,0.0,B,6
E:\0.TA_Teguh\dataset3\B\Jalan7.csv,6318,4536,140,47,0.6250322287797687,0.0,B,7
E:\0.TA_Teguh\dataset3\B\Jalan8.csv,3291,3000,109,31,0.6644073972695961,0.0,B,8
E:\0.TA_Teguh\dataset3\B\Jalan9.csv,5770,4640,121,25,0.7406880124524281,0.0,B,9
E:\0.TA_Teguh\dataset3\B\Jalan10.csv,4725,4219,134,38,0.674090187459059,0.0,B,10
E:\0.TA_Teguh\dataset3\B\Jalan11.csv,4466,3757,133,35,0.6964192876230004,0.0,B,11
E:\0.TA_Teguh\dataset3\B\Jalan12.csv,5336,4813,130,25,0.7569329164391141,0.0,B,12
E:\0.TA_Teguh\dataset3\B\Jalan13.csv,6804,6149,138,26,0.7688445717253407,0.0,B,13
E:\0.TA_Teguh\dataset3\B\Jalan14.csv,4566,4074,137,32,0.7208261628772534,0.0,B,14
E:\0.TA_Teguh\dataset3\B\Jalan15.csv,11143,9646,329,33,0.8472048087899627,0.0,B,15
E:\0.TA_Teguh\dataset3\B\Jalan16.csv,11847,11104,285,21,0.8717732605751536,0.0,B,16
E:\0.TA_Teguh\dataset3\B\Jalan17.csv,12211,11500,238,9,0.9048596940775571,0.0,B,17
E:\0.TA_Teguh\dataset3\B\Jalan18.csv,13863,13076,193,2,0.9318435394013501,0.0,B,18
E:\0.TA_Teguh\dataset3\B\Jalan19.csv,9722,8599,295,20,0.8762914144912458,0.0,B,19
E:\0.TA_Teguh\dataset3\B\Jalan20.csv,9423,8791,258,11,0.8992730901208807,0.0,B,20
E:\0.TA_Teguh\dataset3\B\Jalan21.csv,13130,12403,209,1,0.9396786722508209,0.0,B,21
E:\0.TA_Teguh\dataset3\B\Jalan22.csv,13471,12765,184,0,0.9432667080486743,0.7777777777777778,B,22
E:\0.TA_Teguh\dataset3\B\Jalan23.csv,20772,18643,532,62,0.8352252272264732,0.0,B,23
E:\0.TA_Teguh\dataset3\B\Jalan24.csv,22976,20970,527,52,0.8487858199768764,0.0,B,24
E:\0.TA_Teguh\dataset3\B\Jalan25.csv,3203,2882,96,19,0.7581124481840852,0.0,B,25
E:\0.TA_Teguh\dataset3\B\Jalan26.csv,6315,5584,108,24,0.7384409672674805,0.0,B,26
E:\0.TA_Teguh\dataset3\B\Jalan27.csv,6216,5400,98,18,0.773613244539115,0.0,B,27
E:\0.TA_Teguh\dataset3\B\Jalan28.csv,858,622,90,32,0.6219827806811395,0.0,B,28
E:\0.TA_Teguh\dataset3\B\Jalan29.csv,2261,1539,109,39,0.6087181646655478,0.0,B,29
E:\0.TA_Teguh\dataset3\B\Jalan30.csv,3605,2255,122,49,0.5641226650820523,0.0,B,30
E:\0.TA_Teguh\dataset3\B\Jalan31.csv,4201,3238,115,38,0.6277231992283622,0.0,B,31
E:\0.TA_Teguh\dataset3\B\Jalan32.csv,3219,2934,92,26,0.6763127784371119,0.0,B,32
E:\0.TA_Teguh\dataset3\B\Jalan33.csv,4230,3262,108,35,0.630594910665477,0.0,B,33
E:\0.TA_Teguh\dataset3\B\Jalan34.csv,3302,2902,104,33,0.6416591886188651,0.0,B,34
E:\0.TA_Teguh\dataset3\B\Jalan35.csv,3232,2593,108,37,0.612475006444425,0.0,B,35
E:\0.TA_Teguh\dataset3\B\Jalan36.csv,3061,2675,98,24,0.7148883387518319,0.0,B,36
E:\0.TA_Teguh\dataset3\B\Jalan37.csv,4240,3668,107,22,0.7458763339890462,0.0,B,37
E:\0.TA_Teguh\dataset3\B\Jalan38.csv,3329,2942,104,27,0.6965434181516995,0.0,B,38
E:\0.TA_Teguh\dataset3\B\Jalan39.csv,8992,7749,277,40,0.8077777766721697,0.0,B,39
E:\0.TA_Teguh\dataset3\B\Jalan40.csv,8379,7833,227,10,0.9010180193253886,0.0,B,40
E:\0.TA_Teguh\dataset3\B\Jalan41.csv,10290,9715,197,5,0.9172359073741659,0.0,B,41
E:\0.TA_Teguh\dataset3\B\Jalan42.csv,9658,9137,147,1,0.9350868219171311,0.0,B,42
E:\0.TA_Teguh\dataset3\B\Jalan43.csv,7000,6091,250,33,0.8170137075044215,0.0,B,43
E:\0.TA_Teguh\dataset3\B\Jalan44.csv,9539,8880,205,3,0.9194909988336353,0.0,B,44
E:\0.TA_Teguh\dataset3\B\Jalan45.csv,10650,9961,185,1,0.9301407262100915,0.0,B,45
E:\0.TA_Teguh\dataset3\B\Jalan46.csv,13875,13115,155,0,0.9472771076555516,0.8363636363636363,B,46
E:\0.TA_Teguh\dataset3\B\Jalan47.csv,16323,14659,398,28,0.872509016302939,0.0,B,47
E:\0.TA_Teguh\dataset3\B\Jalan48.csv,19861,18276,433,33,0.8726253926379559,0.0,B,48
E:\0.TA_Teguh\dataset3\B\Jalan49.csv,3348,2184,128,42,0.6384669159742444,0.0,B,49
E:\0.TA_Teguh\dataset3\B\Jalan50.csv,8046,7412,135,19,0.8206025686968179,0.0,B,50
E:\0.TA_Teguh\dataset3\B\Jalan51.csv,7892,6842,153,37,0.7203683715173921,0.0,B,51
E:\0.TA_Teguh\dataset3\B\Jalan52.csv,1307,1052,123,38,0.6598145430533996,0.0,B,52
E:\0.TA_Teguh\dataset3\B\Jalan53.csv,1755,1063,161,89,0.4293675113651984,0.0,B,53
E:\0.TA_Teguh\dataset3\B\Jalan54.csv,4377,2946,151,45,0.662930054092881,0.0,B,54
E:\0.TA_Teguh\dataset3\B\Jalan55.csv,5968,4694,149,39,0.6944673754574477,0.0,B,55
E:\0.TA_Teguh\dataset3\B\Jalan56.csv,4657,4313,112,17,0.7909830847826532,0.0,B,56
E:\0.TA_Teguh\dataset3\B\Jalan57.csv,7016,5797,153,49,0.6354228009434905,0.0,B,57
E:\0.TA_Teguh\dataset3\B\Jalan58.csv,5236,4695,152,37,0.7132599034153487,0.0,B,58
E:\0.TA_Teguh\dataset3\B\Jalan59.csv,4769,4063,147,41,0.6882189862580832,0.0,B,59
E:\0.TA_Teguh\dataset3\B\Jalan60.csv,4015,3614,138,34,0.7086515200594221,0.0,B,60
E:\0.TA_Teguh\dataset3\B\Jalan61.csv,5761,5195,147,22,0.8001791284142639,0.0,B,61
E:\0.TA_Teguh\dataset3\B\Jalan62.csv,5761,5187,153,33,0.7319611283791871,0.0,B,62
E:\0.TA_Teguh\dataset3\B\Jalan63.csv,11783,10475,408,71,0.779888887685323,0.0,B,63
E:\0.TA_Teguh\dataset3\B\Jalan64.csv,12163,11342,320,16,0.8928215457371375,0.0,B,64
E:\0.TA_Teguh\dataset3\B\Jalan65.csv,13016,12190,248,4,0.9209929724930048,0.0,B,65
E:\0.TA_Teguh\dataset3\B\Jalan66.csv,12511,11817,209,1,0.9324706746198913,0.0,B,66
E:\0.TA_Teguh\dataset3\B\Jalan67.csv,11845,10675,406,54,0.8144121772671856,0.0,B,67
E:\0.TA_Teguh\dataset3\B\Jalan68.csv,11758,10960,287,11,0.9014812186126311,0.0,B,68
E:\0.TA_Teguh\dataset3\B\Jalan69.csv,13269,12449,264,5,0.9175571209851441,0.0,B,69
E:\0.TA_Teguh\dataset3\B\Jalan70.csv,13626,12878,217,1,0.935790171474928,0.0,B,70
E:\0.TA_Teguh\dataset3\B\Jalan71.csv,21462,18854,622,102,0.7901352450847204,0.0,B,71
E:\0.TA_Teguh\dataset3\B\Jalan72.csv,23437,21050,582,68,0.8337548838455486,0.0,B,72
