input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\J\Jalan1.csv,4994,4265,110,19,0.7932273193512923,0.0,J,1
E:\0.TA_Teguh\dataset3\J\Jalan2.csv,6745,6199,105,5,0.9001816489523787,0.0,J,2
E:\0.TA_Teguh\dataset3\J\Jalan3.csv,6898,5852,119,28,0.7250488679068128,0.0,J,3
E:\0.TA_Teguh\dataset3\J\Jalan4.csv,1354,1144,98,21,0.7515711182785642,0.0,J,4
E:\0.TA_Teguh\dataset3\J\Jalan5.csv,2442,1619,122,44,0.6083115385074327,0.0,J,5
E:\0.TA_Teguh\dataset3\J\Jalan6.csv,4879,2926,120,30,0.7045231384453703,0.0,J,6
E:\0.TA_Teguh\dataset3\J\Jalan7.csv,5028,3942,108,17,0.7932669975934634,0.0,J,7
E:\0.TA_Teguh\dataset3\J\Jalan8.csv,3938,3598,98,15,0.8013859033536466,0.0,J,8
E:\0.TA_Teguh\dataset3\J\Jalan9.csv,5710,4698,115,17,0.8002476038982964,0.0,J,9
E:\0.TA_Teguh\dataset3\J\Jalan10.csv,4724,4099,130,39,0.6649093170245354,0.0,J,10
E:\0.TA_Teguh\dataset3\J\Jalan11.csv,5916,5311,127,16,0.8314644501374665,0.0,J,11
E:\0.TA_Teguh\dataset3\J\Jalan12.csv,4939,4520,112,14,0.8226735480637188,0.0,J,12
E:\0.TA_Teguh\dataset3\J\Jalan13.csv,6107,5221,134,26,0.7619158799437484,0.0,J,13
E:\0.TA_Teguh\dataset3\J\Jalan14.csv,4291,3860,115,21,0.7711892806063765,0.0,J,14
E:\0.TA_Teguh\dataset3\J\Jalan15.csv,9992,7762,320,64,0.760742980993087,0.0,J,15
E:\0.TA_Teguh\dataset3\J\Jalan16.csv,10075,9363,244,12,0.8993351392461068,0.0,J,16
E:\0.TA_Teguh\dataset3\J\Jalan17.csv,9776,9090,228,14,0.8889840230089417,0.0,J,17
E:\0.TA_Teguh\dataset3\J\Jalan18.csv,11686,11015,178,1,0.9371600084523233,0.0,J,18
E:\0.TA_Teguh\dataset3\J\Jalan19.csv,10180,9298,250,27,0.847936674115318,0.0,J,19
E:\0.TA_Teguh\dataset3\J\Jalan20.csv,11936,11250,233,8,0.917514083623149,0.0,J,20
E:\0.TA_Teguh\dataset3\J\Jalan21.csv,12496,11729,206,2,0.9320549450503481,0.0,J,21
E:\0.TA_Teguh\dataset3\J\Jalan22.csv,11082,10446,184,3,0.9286887684852337,0.0,J,22
E:\0.TA_Teguh\dataset3\J\Jalan23.csv,19496,16310,541,67,0.8300013594856365,0.0,J,23
E:\0.TA_Teguh\dataset3\J\Jalan24.csv,26649,23903,525,57,0.8417785962948522,0.0,J,24
E:\0.TA_Teguh\dataset3\J\Jalan25.csv,3952,3258,96,25,0.7056630668084188,0.0,J,25
E:\0.TA_Teguh\dataset3\J\Jalan26.csv,4468,4153,89,14,0.796030760934515,0.0,J,26
E:\0.TA_Teguh\dataset3\J\Jalan27.csv,5363,4583,94,14,0.8065242635157578,0.0,J,27
E:\0.TA_Teguh\dataset3\J\Jalan28.csv,1064,848,87,28,0.6463147301813609,0.0,J,28
E:\0.TA_Teguh\dataset3\J\Jalan29.csv,1820,1331,94,33,0.6146936729390413,0.0,J,29
E:\0.TA_Teguh\dataset3\J\Jalan30.csv,3353,2218,91,24,0.6960058826990314,0.0,J,30
E:\0.TA_Teguh\dataset3\J\Jalan31.csv,4488,3427,93,24,0.7014620046511885,0.0,J,31
E:\0.TA_Teguh\dataset3\J\Jalan32.csv,3070,2776,79,15,0.7752184365685353,0.0,J,32
E:\0.TA_Teguh\dataset3\J\Jalan33.csv,4087,3556,92,17,0.7781091127283722,0.0,J,33
E:\0.TA_Teguh\dataset3\J\Jalan34.csv,3606,3093,98,27,0.6876735417380075,0.0,J,34
E:\0.TA_Teguh\dataset3\J\Jalan35.csv,4526,3684,96,20,0.7466378036736474,0.0,J,35
E:\0.TA_Teguh\dataset3\J\Jalan36.csv,2894,2537,85,17,0.7581849352277727,0.0,J,36
E:\0.TA_Teguh\dataset3\J\Jalan37.csv,3929,3503,98,14,0.8114782866491369,0.0,J,37
E:\0.TA_Teguh\dataset3\J\Jalan38.csv,3636,3261,97,23,0.7157082447825796,0.0,J,38
E:\0.TA_Teguh\dataset3\J\Jalan39.csv,8986,8454,198,3,0.9320135336380762,0.0,J,39
E:\0.TA_Teguh\dataset3\J\Jalan40.csv,8986,8454,198,3,0.9320135336380762,0.0,J,40
E:\0.TA_Teguh\dataset3\J\Jalan41.csv,8912,8299,159,2,0.929448773743941,0.0,J,41
E:\0.TA_Teguh\dataset3\J\Jalan42.csv,8927,8390,134,3,0.922559153066894,0.0,J,42
E:\0.TA_Teguh\dataset3\J\Jalan43.csv,9986,9293,193,2,0.9390990752353188,0.0,J,43
E:\0.TA_Teguh\dataset3\J\Jalan44.csv,11224,10563,193,4,0.9287804583952087,0.0,J,44
E:\0.TA_Teguh\dataset3\J\Jalan45.csv,10242,9677,151,0,0.9453464844871509,0.8,J,45
E:\0.TA_Teguh\dataset3\J\Jalan46.csv,9296,8762,123,0,0.9443594896448759,0.84375,J,46
E:\0.TA_Teguh\dataset3\J\Jalan47.csv,15211,13482,386,54,0.8171596318960929,0.0,J,47
E:\0.TA_Teguh\dataset3\J\Jalan48.csv,18564,16747,418,46,0.8353025131372913,0.0,J,48
E:\0.TA_Teguh\dataset3\J\Jalan49.csv,6008,5084,138,26,0.7756837228930928,0.0,J,49
E:\0.TA_Teguh\dataset3\J\Jalan50.csv,6693,6118,130,21,0.7873391959208231,0.0,J,50
E:\0.TA_Teguh\dataset3\J\Jalan51.csv,7635,6479,139,26,0.7739395088889974,0.0,J,51
E:\0.TA_Teguh\dataset3\J\Jalan52.csv,1809,1573,112,24,0.7473322660954084,0.0,J,52
E:\0.TA_Teguh\dataset3\J\Jalan53.csv,2958,1830,148,50,0.6282116717829075,0.0,J,53
E:\0.TA_Teguh\dataset3\J\Jalan54.csv,3942,2721,146,42,0.6749168559727351,0.0,J,54
E:\0.TA_Teguh\dataset3\J\Jalan55.csv,7236,6150,138,29,0.747199935133046,0.0,J,55
E:\0.TA_Teguh\dataset3\J\Jalan56.csv,4484,4162,113,16,0.8131154864451876,0.0,J,56
E:\0.TA_Teguh\dataset3\J\Jalan57.csv,5898,5161,136,28,0.7586813278739264,0.0,J,57
E:\0.TA_Teguh\dataset3\J\Jalan58.csv,4973,4304,140,36,0.6969567439055551,0.0,J,58
