input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\H\Jalan1.csv,5517,5031,127,23,0.7978425842290109,0.0,H,1
E:\0.TA_Teguh\dataset3\H\Jalan2.csv,8201,7485,133,16,0.8491366058204753,0.0,H,2
E:\0.TA_Teguh\dataset3\H\Jalan3.csv,7467,6600,128,30,0.7425509218952498,0.0,H,3
E:\0.TA_Teguh\dataset3\H\Jalan4.csv,940,684,103,40,0.603137685349219,0.0,H,4
E:\0.TA_Teguh\dataset3\H\Jalan5.csv,2297,1271,114,38,0.6493050908343377,0.0,H,5
E:\0.TA_Teguh\dataset3\H\Jalan6.csv,3537,2561,107,20,0.7856336718801367,0.0,H,6
E:\0.TA_Teguh\dataset3\H\Jalan7.csv,3774,3035,99,21,0.761910190304547,0.0,H,7
E:\0.TA_Teguh\dataset3\H\Jalan8.csv,3667,3393,83,5,0.9112321864510218,0.0,H,8
E:\0.TA_Teguh\dataset3\H\Jalan9.csv,6024,4869,96,16,0.8015290677692537,0.0,H,9
E:\0.TA_Teguh\dataset3\H\Jalan10.csv,3179,2654,125,46,0.6057492559863601,0.0,H,10
E:\0.TA_Teguh\dataset3\H\Jalan11.csv,4296,3684,116,32,0.7007922292488076,0.0,H,11
E:\0.TA_Teguh\dataset3\H\Jalan12.csv,4796,4431,119,18,0.8204889864515638,0.0,H,12
E:\0.TA_Teguh\dataset3\H\Jalan13.csv,6614,5803,131,32,0.7329567897601359,0.0,H,13
E:\0.TA_Teguh\dataset3\H\Jalan14.csv,2893,2595,105,18,0.8050199882881391,0.0,H,14
E:\0.TA_Teguh\dataset3\H\Jalan15.csv,10615,9530,311,49,0.8184395294747786,0.0,H,15
E:\0.TA_Teguh\dataset3\H\Jalan16.csv,10490,9738,292,39,0.8415856759666455,0.0,H,16
E:\0.TA_Teguh\dataset3\H\Jalan17.csv,11943,11326,225,10,0.9222868133783908,0.0,H,17
E:\0.TA_Teguh\dataset3\H\Jalan18.csv,10330,9797,192,3,0.9433451862695694,0.0,H,18
E:\0.TA_Teguh\dataset3\H\Jalan19.csv,8932,8042,260,37,0.831312221404705,0.0,H,19
E:\0.TA_Teguh\dataset3\H\Jalan20.csv,9999,9272,250,23,0.8773303135684705,0.0,H,20
E:\0.TA_Teguh\dataset3\H\Jalan21.csv,10087,9571,218,10,0.9214033052883112,0.0,H,21
E:\0.TA_Teguh\dataset3\H\Jalan22.csv,10230,9670,191,7,0.9292567197923194,0.0,H,22
E:\0.TA_Teguh\dataset3\H\Jalan23.csv,19349,17356,465,44,0.8769089001456775,0.0,H,23
E:\0.TA_Teguh\dataset3\H\Jalan24.csv,21503,20417,417,39,0.8778992718921943,0.0,H,24
E:\0.TA_Teguh\dataset3\H\Jalan25.csv,1808,1690,55,4,0.9060041029216664,0.0,H,25
E:\0.TA_Teguh\dataset3\H\Jalan26.csv,2018,1837,65,13,0.7727502564490781,0.0,H,26
E:\0.TA_Teguh\dataset3\H\Jalan27.csv,3788,3508,62,5,0.8873087952920633,0.0,H,27
E:\0.TA_Teguh\dataset3\H\Jalan28.csv,478,329,62,30,0.5069872835413138,0.0,H,28
E:\0.TA_Teguh\dataset3\H\Jalan29.csv,1171,717,70,24,0.6439274150131743,0.0,H,29
E:\0.TA_Teguh\dataset3\H\Jalan30.csv,1985,1505,71,17,0.7303490307156517,0.0,H,30
E:\0.TA_Teguh\dataset3\H\Jalan31.csv,2461,2081,67,16,0.734881501156842,0.0,H,31
E:\0.TA_Teguh\dataset3\H\Jalan32.csv,2102,1981,58,11,0.7881874767797418,0.0,H,32
E:\0.TA_Teguh\dataset3\H\Jalan33.csv,2919,2429,63,14,0.7468295365259908,0.0,H,33
E:\0.TA_Teguh\dataset3\H\Jalan34.csv,1702,1481,72,25,0.6324447511526513,0.0,H,34
E:\0.TA_Teguh\dataset3\H\Jalan35.csv,3105,2481,86,27,0.6649645927359382,0.0,H,35
E:\0.TA_Teguh\dataset3\H\Jalan36.csv,2483,2070,93,29,0.668831675724988,0.0,H,36
E:\0.TA_Teguh\dataset3\H\Jalan37.csv,4063,3596,91,19,0.7668682916650593,0.0,H,37
E:\0.TA_Teguh\dataset3\H\Jalan38.csv,2524,2299,78,19,0.732793403931569,0.0,H,38
E:\0.TA_Teguh\dataset3\H\Jalan39.csv,6487,5739,206,36,0.8044870830614724,0.0,H,39
E:\0.TA_Teguh\dataset3\H\Jalan40.csv,6731,6198,190,26,0.8403053019173519,0.0,H,40
E:\0.TA_Teguh\dataset3\H\Jalan41.csv,8745,8310,182,3,0.9465266801754104,0.0,H,41
E:\0.TA_Teguh\dataset3\H\Jalan42.csv,7982,7591,127,0,0.9591183560606811,0.8823529411764706,H,42
E:\0.TA_Teguh\dataset3\H\Jalan43.csv,5993,5357,193,34,0.7976473491677487,0.0,H,43
E:\0.TA_Teguh\dataset3\H\Jalan44.csv,6790,6258,194,33,0.8059838790309736,0.0,H,44
E:\0.TA_Teguh\dataset3\H\Jalan45.csv,7584,7173,172,9,0.916668845201496,0.0,H,45
E:\0.TA_Teguh\dataset3\H\Jalan46.csv,7310,6944,139,0,0.9610812198252608,0.8571428571428571,H,46
E:\0.TA_Teguh\dataset3\H\Jalan47.csv,11533,10436,310,28,0.8782974624678463,0.0,H,47
E:\0.TA_Teguh\dataset3\H\Jalan48.csv,15060,14084,296,20,0.9035648870311511,0.0,H,48
E:\0.TA_Teguh\dataset3\H\Jalan49.csv,5967,5551,134,14,0.8712844262513699,0.0,H,49
E:\0.TA_Teguh\dataset3\H\Jalan50.csv,10884,10200,188,32,0.8065494843224744,0.0,H,50
E:\0.TA_Teguh\dataset3\H\Jalan51.csv,8874,8104,169,27,0.8170930791916009,0.0,H,51
E:\0.TA_Teguh\dataset3\H\Jalan52.csv,1030,665,148,73,0.5014403037229125,0.0,H,52
E:\0.TA_Teguh\dataset3\H\Jalan53.csv,2154,1211,192,103,0.45593403619633954,0.0,H,53
E:\0.TA_Teguh\dataset3\H\Jalan54.csv,4294,2659,188,77,0.5731203648989462,0.0,H,54
E:\0.TA_Teguh\dataset3\H\Jalan55.csv,6318,5409,182,50,0.7014948077101223,0.0,H,55
E:\0.TA_Teguh\dataset3\H\Jalan56.csv,6753,6393,166,24,0.8325565967546497,0.0,H,56
E:\0.TA_Teguh\dataset3\H\Jalan57.csv,8534,7288,179,49,0.7050052006574452,0.0,H,57
E:\0.TA_Teguh\dataset3\H\Jalan58.csv,5418,4722,190,54,0.6937401129339058,0.0,H,58
E:\0.TA_Teguh\dataset3\H\Jalan59.csv,6191,5302,160,38,0.7383486474457047,0.0,H,59
E:\0.TA_Teguh\dataset3\H\Jalan60.csv,4451,3941,159,41,0.7224200630294372,0.0,H,60
E:\0.TA_Teguh\dataset3\H\Jalan61.csv,10643,9814,212,28,0.8436266032631755,0.0,H,61
E:\0.TA_Teguh\dataset3\H\Jalan62.csv,7672,7066,191,31,0.8128763069302005,0.0,H,62
E:\0.TA_Teguh\dataset3\H\Jalan63.csv,11165,9744,453,121,0.7133768255907388,0.0,H,63
E:\0.TA_Teguh\dataset3\H\Jalan64.csv,11898,11158,371,53,0.832749400291846,0.0,H,64
E:\0.TA_Teguh\dataset3\H\Jalan65.csv,11292,10628,318,37,0.8566321772978408,0.0,H,65
E:\0.TA_Teguh\dataset3\H\Jalan66.csv,11735,11180,211,7,0.9291479208455171,0.0,H,66
E:\0.TA_Teguh\dataset3\H\Jalan67.csv,9644,8921,303,47,0.8208635974909692,0.0,H,67
E:\0.TA_Teguh\dataset3\H\Jalan68.csv,10158,9387,302,46,0.8260184327989935,0.0,H,68
E:\0.TA_Teguh\dataset3\H\Jalan69.csv,10343,9804,256,10,0.9299828543867752,0.0,H,69
E:\0.TA_Teguh\dataset3\H\Jalan70.csv,12928,12378,257,4,0.9485187454862779,0.0,H,70
E:\0.TA_Teguh\dataset3\H\Jalan71.csv,20434,18362,605,95,0.8162475257928354,0.0,H,71
E:\0.TA_Teguh\dataset3\H\Jalan72.csv,29150,27320,562,34,0.9137172293114075,0.0,H,72
