input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\J\Jalan1.csv,4994,4350,110,19,0.8096492311574007,0.0,J,1
E:\0.TA_Teguh\dataset3\J\Jalan2.csv,6745,6326,105,5,0.9195980810340288,0.0,J,2
E:\0.TA_Teguh\dataset3\J\Jalan3.csv,6898,5916,119,28,0.7376527527500416,0.0,J,3
E:\0.TA_Teguh\dataset3\J\Jalan4.csv,1354,1172,98,21,0.7717206723265577,0.0,J,4
E:\0.TA_Teguh\dataset3\J\Jalan5.csv,2442,1655,122,44,0.6245230119179329,0.0,J,5
E:\0.TA_Teguh\dataset3\J\Jalan6.csv,4879,2994,120,30,0.7293622464919489,0.0,J,6
E:\0.TA_Teguh\dataset3\J\Jalan7.csv,5028,4016,108,17,0.8114364558610992,0.0,J,7
E:\0.TA_Teguh\dataset3\J\Jalan8.csv,3938,3676,98,15,0.821103299493792,0.0,J,8
E:\0.TA_Teguh\dataset3\J\Jalan9.csv,5710,4771,115,17,0.8189346874769349,0.0,J,9
E:\0.TA_Teguh\dataset3\J\Jalan10.csv,4724,4177,130,39,0.6786158815676457,0.0,J,10
E:\0.TA_Teguh\dataset3\J\Jalan11.csv,5916,5408,127,16,0.8493735292899414,0.0,J,11
E:\0.TA_Teguh\dataset3\J\Jalan12.csv,4939,4616,112,14,0.8436803204576996,0.0,J,12
E:\0.TA_Teguh\dataset3\J\Jalan13.csv,6107,5308,134,26,0.7783632723123941,0.0,J,13
E:\0.TA_Teguh\dataset3\J\Jalan14.csv,4291,3940,115,21,0.7903528013820319,0.0,J,14
E:\0.TA_Teguh\dataset3\J\Jalan15.csv,9992,7973,320,63,0.7849345033929367,0.0,J,15
E:\0.TA_Teguh\dataset3\J\Jalan16.csv,10075,9573,244,11,0.9258069882758722,0.0,J,16
E:\0.TA_Teguh\dataset3\J\Jalan17.csv,9776,9245,228,14,0.9074473663064548,0.0,J,17
E:\0.TA_Teguh\dataset3\J\Jalan18.csv,11686,11195,178,1,0.9561141282136328,0.0,J,18
E:\0.TA_Teguh\dataset3\J\Jalan19.csv,10180,9477,250,27,0.8681906280678551,0.0,J,19
E:\0.TA_Teguh\dataset3\J\Jalan20.csv,11936,11461,233,8,0.9373021890425596,0.0,J,20
E:\0.TA_Teguh\dataset3\J\Jalan21.csv,12496,11907,206,2,0.9498776543024384,0.0,J,21
