input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\I\Jalan1.csv,4231,3744,120,34,0.6979488412450434,0.0,I,1
E:\0.TA_Teguh\dataset3\I\Jalan2.csv,7582,7040,113,16,0.8194060609478617,0.0,I,2
E:\0.TA_Teguh\dataset3\I\Jalan3.csv,6845,6038,111,22,0.7753528772836787,0.0,I,3
E:\0.TA_Teguh\dataset3\I\Jalan4.csv,1565,1128,102,48,0.5128800619421321,0.0,I,4
E:\0.TA_Teguh\dataset3\I\Jalan5.csv,3098,1572,129,62,0.5042094403604088,0.0,I,5
E:\0.TA_Teguh\dataset3\I\Jalan6.csv,4601,3621,117,30,0.7161491911854164,0.0,I,6
E:\0.TA_Teguh\dataset3\I\Jalan7.csv,5206,4374,117,30,0.7144333689551912,0.0,I,7
E:\0.TA_Teguh\dataset3\I\Jalan8.csv,4386,4140,96,18,0.7783479758582489,0.0,I,8
E:\0.TA_Teguh\dataset3\I\Jalan9.csv,5396,4586,117,29,0.7236634993786546,0.0,I,9
E:\0.TA_Teguh\dataset3\I\Jalan10.csv,5214,4656,135,45,0.6429742599124612,0.0,I,10
E:\0.TA_Teguh\dataset3\I\Jalan11.csv,6448,5008,123,42,0.639768194697655,0.0,I,11
E:\0.TA_Teguh\dataset3\I\Jalan12.csv,4607,4227,122,26,0.7606869504835676,0.0,I,12
E:\0.TA_Teguh\dataset3\I\Jalan13.csv,7314,6767,134,16,0.8497304133329684,0.0,I,13
E:\0.TA_Teguh\dataset3\I\Jalan14.csv,5246,4843,121,23,0.7780017185106041,0.0,I,14
E:\0.TA_Teguh\dataset3\I\Jalan15.csv,11801,11036,285,33,0.8595222494929494,0.0,I,15
E:\0.TA_Teguh\dataset3\I\Jalan16.csv,13789,12958,274,19,0.8974117631024771,0.0,I,16
E:\0.TA_Teguh\dataset3\I\Jalan17.csv,12893,12185,228,9,0.9251125335129702,0.0,I,17
E:\0.TA_Teguh\dataset3\I\Jalan18.csv,12079,11523,174,1,0.9554932385176056,0.0,I,18
E:\0.TA_Teguh\dataset3\I\Jalan19.csv,11062,10394,239,21,0.8836486167211303,0.0,I,19
E:\0.TA_Teguh\dataset3\I\Jalan20.csv,10722,10169,216,13,0.9070756536500997,0.0,I,20
E:\0.TA_Teguh\dataset3\I\Jalan21.csv,12599,12004,212,7,0.9293816714468723,0.0,I,21
E:\0.TA_Teguh\dataset3\I\Jalan22.csv,11238,10817,133,0,0.9627051067664668,0.8636363636363636,I,22
E:\0.TA_Teguh\dataset3\I\Jalan23.csv,18905,17425,406,42,0.8641037879199678,0.0,I,23
E:\0.TA_Teguh\dataset3\I\Jalan24.csv,22905,21343,429,60,0.8319836146165184,0.0,I,24
E:\0.TA_Teguh\dataset3\I\Jalan25.csv,3812,3425,81,12,0.8255282568471974,0.0,I,25
E:\0.TA_Teguh\dataset3\I\Jalan26.csv,5822,5320,92,13,0.8276299775819251,0.0,I,26
E:\0.TA_Teguh\dataset3\I\Jalan27.csv,5501,5038,86,9,0.8600858641887115,0.0,I,27
E:\0.TA_Teguh\dataset3\I\Jalan28.csv,949,639,82,51,0.36395344156062087,0.0,I,28
E:\0.TA_Teguh\dataset3\I\Jalan29.csv,2469,1827,97,40,0.566837993490724,0.0,I,29
E:\0.TA_Teguh\dataset3\I\Jalan30.csv,3492,2710,97,29,0.6779794507518703,0.0,I,30
E:\0.TA_Teguh\dataset3\I\Jalan31.csv,4740,3789,82,19,0.7401804973899377,0.0,I,31
E:\0.TA_Teguh\dataset3\I\Jalan32.csv,3449,3218,80,16,0.7620159953434179,0.0,I,32
E:\0.TA_Teguh\dataset3\I\Jalan33.csv,5049,4242,91,20,0.7471448270828432,0.0,I,33
E:\0.TA_Teguh\dataset3\I\Jalan34.csv,3848,3519,96,28,0.6847557179446149,0.0,I,34
E:\0.TA_Teguh\dataset3\I\Jalan35.csv,3987,3342,88,20,0.7442397496658654,0.0,I,35
E:\0.TA_Teguh\dataset3\I\Jalan36.csv,3911,3608,86,17,0.7749326688999892,0.0,I,36
E:\0.TA_Teguh\dataset3\I\Jalan37.csv,4756,4221,94,21,0.7487899717362924,0.0,I,37
E:\0.TA_Teguh\dataset3\I\Jalan38.csv,4377,3956,91,19,0.7565227413812957,0.0,I,38
E:\0.TA_Teguh\dataset3\I\Jalan39.csv,9455,8762,216,27,0.847415368255257,0.0,I,39
E:\0.TA_Teguh\dataset3\I\Jalan40.csv,10298,9682,195,9,0.9181281210151313,0.0,I,40
E:\0.TA_Teguh\dataset3\I\Jalan41.csv,8852,8367,158,2,0.9475913020611073,0.0,I,41
E:\0.TA_Teguh\dataset3\I\Jalan42.csv,9497,8983,124,1,0.9464378307220448,0.0,I,42
E:\0.TA_Teguh\dataset3\I\Jalan43.csv,8910,8378,174,12,0.8942559203744935,0.0,I,43
E:\0.TA_Teguh\dataset3\I\Jalan44.csv,10113,9621,166,1,0.9611761321676761,0.0,I,44
E:\0.TA_Teguh\dataset3\I\Jalan45.csv,9033,8593,144,0,0.9648766484505984,0.8636363636363636,I,45
E:\0.TA_Teguh\dataset3\I\Jalan46.csv,10191,9667,128,0,0.9569810472151673,0.8548387096774194,I,46
E:\0.TA_Teguh\dataset3\I\Jalan47.csv,16693,15363,329,35,0.8596365500771745,0.0,I,47
