input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\A\Jalan1.csv,3083,2711,111,29,0.72585811418388,0.0,A,1
E:\0.TA_Teguh\dataset3\A\Jalan2.csv,6582,5465,113,28,0.7306520847040007,0.0,A,2
E:\0.TA_Teguh\dataset3\A\Jalan3.csv,6634,5895,119,34,0.6945532920761084,0.0,A,3
E:\0.TA_Teguh\dataset3\A\Jalan4.csv,2278,1739,96,36,0.6175078252937126,0.0,A,4
E:\0.TA_Teguh\dataset3\A\Jalan5.csv,2191,1305,127,60,0.5190228352226316,0.0,A,5
E:\0.TA_Teguh\dataset3\A\Jalan6.csv,3492,2249,127,56,0.5476022461762278,0.0,A,6
E:\0.TA_Teguh\dataset3\A\Jalan7.csv,4143,3316,118,31,0.7182230794693079,0.0,A,7
E:\0.TA_Teguh\dataset3\A\Jalan8.csv,2944,2826,74,19,0.7256318352121259,0.0,A,8
E:\0.TA_Teguh\dataset3\A\Jalan9.csv,2540,2055,123,50,0.5775509303393808,0.0,A,9
E:\0.TA_Teguh\dataset3\A\Jalan10.csv,4160,3721,131,44,0.6471686110543026,0.0,A,10
E:\0.TA_Teguh\dataset3\A\Jalan11.csv,5655,4645,128,41,0.6630675258818824,0.0,A,11
E:\0.TA_Teguh\dataset3\A\Jalan12.csv,5041,4829,107,9,0.895197464567521,0.0,A,12
E:\0.TA_Teguh\dataset3\A\Jalan13.csv,5401,5064,126,23,0.7964906032768335,0.0,A,13
E:\0.TA_Teguh\dataset3\A\Jalan14.csv,2631,2267,98,17,0.8065840382873508,0.0,A,14
E:\0.TA_Teguh\dataset3\A\Jalan15.csv,9628,9027,283,44,0.8249760751580175,0.0,A,15
E:\0.TA_Teguh\dataset3\A\Jalan16.csv,9668,9220,251,22,0.8893901918966153,0.0,A,16
E:\0.TA_Teguh\dataset3\A\Jalan17.csv,10895,10454,202,8,0.9318699017074817,0.0,A,17
E:\0.TA_Teguh\dataset3\A\Jalan18.csv,12556,12187,167,1,0.967701120581958,0.0,A,18
E:\0.TA_Teguh\dataset3\A\Jalan19.csv,10378,9930,235,13,0.920267436107909,0.0,A,19
E:\0.TA_Teguh\dataset3\A\Jalan20.csv,8890,8471,197,23,0.8600702896178984,0.0,A,20
E:\0.TA_Teguh\dataset3\A\Jalan21.csv,8192,7916,161,12,0.9058294643925269,0.0,A,21
E:\0.TA_Teguh\dataset3\A\Jalan22.csv,9206,8933,132,7,0.9215991908318608,0.0,A,22
E:\0.TA_Teguh\dataset3\A\Jalan23.csv,14863,13793,494,70,0.8382622556841357,0.0,A,23
E:\0.TA_Teguh\dataset3\A\Jalan24.csv,22402,21600,456,23,0.9239548066625423,0.0,A,24
E:\0.TA_Teguh\dataset3\A\Jalan25.csv,2631,2414,88,14,0.8215120713557075,0.0,A,25
E:\0.TA_Teguh\dataset3\A\Jalan26.csv,5570,4887,101,25,0.7285707510415923,0.0,A,26
E:\0.TA_Teguh\dataset3\A\Jalan27.csv,5599,4813,96,25,0.7198346397115678,0.0,A,27
E:\0.TA_Teguh\dataset3\A\Jalan28.csv,1659,1409,83,31,0.6144952695243713,0.0,A,28
E:\0.TA_Teguh\dataset3\A\Jalan29.csv,2539,2414,62,14,0.754044189826053,0.0,A,29
E:\0.TA_Teguh\dataset3\A\Jalan30.csv,3664,2918,89,23,0.7222161868654892,0.0,A,30
E:\0.TA_Teguh\dataset3\A\Jalan31.csv,2894,1915,97,33,0.6457776972854411,0.0,A,31
E:\0.TA_Teguh\dataset3\A\Jalan32.csv,1786,1082,105,52,0.4961492677915021,0.0,A,32
E:\0.TA_Teguh\dataset3\A\Jalan33.csv,2567,2139,95,29,0.6780834286995027,0.0,A,33
E:\0.TA_Teguh\dataset3\A\Jalan34.csv,2958,2599,98,35,0.6253546235520621,0.0,A,34
E:\0.TA_Teguh\dataset3\A\Jalan35.csv,3601,2881,86,25,0.6919403744952533,0.0,A,35
E:\0.TA_Teguh\dataset3\A\Jalan36.csv,3556,3273,94,23,0.738251327298349,0.0,A,36
E:\0.TA_Teguh\dataset3\A\Jalan37.csv,3261,2912,107,30,0.7055354027782097,0.0,A,37
E:\0.TA_Teguh\dataset3\A\Jalan38.csv,2659,2339,91,31,0.6444278735308624,0.0,A,38
E:\0.TA_Teguh\dataset3\A\Jalan39.csv,7500,7055,205,23,0.8689302723018449,0.0,A,39
E:\0.TA_Teguh\dataset3\A\Jalan40.csv,9134,8797,189,11,0.9161667396956681,0.0,A,40
E:\0.TA_Teguh\dataset3\A\Jalan41.csv,9418,9124,163,1,0.9685132856838443,0.0,A,41
E:\0.TA_Teguh\dataset3\A\Jalan42.csv,7015,6773,117,5,0.9342598054420036,0.0,A,42
E:\0.TA_Teguh\dataset3\A\Jalan43.csv,7256,6967,170,9,0.9265028224217021,0.0,A,43
E:\0.TA_Teguh\dataset3\A\Jalan44.csv,7058,6760,152,17,0.8660510596216117,0.0,A,44
E:\0.TA_Teguh\dataset3\A\Jalan45.csv,7368,7087,131,8,0.9151560086043526,0.0,A,45
E:\0.TA_Teguh\dataset3\A\Jalan46.csv,7359,7108,103,7,0.9076065621090452,0.0,A,46
E:\0.TA_Teguh\dataset3\A\Jalan47.csv,11785,10851,340,45,0.8467078303063416,0.0,A,47
E:\0.TA_Teguh\dataset3\A\Jalan48.csv,16057,15419,334,22,0.9118562755471434,0.0,A,48
E:\0.TA_Teguh\dataset3\A\Jalan49.csv,3743,3300,124,28,0.7513287639305304,0.0,A,49
E:\0.TA_Teguh\dataset3\A\Jalan50.csv,8854,7797,148,34,0.7470627122265938,0.0,A,50
E:\0.TA_Teguh\dataset3\A\Jalan51.csv,8392,6960,155,38,0.7366201768674427,0.0,A,51
E:\0.TA_Teguh\dataset3\A\Jalan52.csv,2588,2131,123,47,0.6078850937980964,0.0,A,52
E:\0.TA_Teguh\dataset3\A\Jalan53.csv,3682,3501,103,30,0.6886649655160407,0.0,A,53
E:\0.TA_Teguh\dataset3\A\Jalan54.csv,5725,4617,139,34,0.7340622862836643,0.0,A,54
E:\0.TA_Teguh\dataset3\A\Jalan55.csv,3700,2614,127,42,0.6529416260957442,0.0,A,55
E:\0.TA_Teguh\dataset3\A\Jalan56.csv,2359,1363,165,89,0.45461433831103415,0.0,A,56
E:\0.TA_Teguh\dataset3\A\Jalan57.csv,3464,2996,128,38,0.6857142050513427,0.0,A,57
E:\0.TA_Teguh\dataset3\A\Jalan58.csv,6269,5377,170,51,0.6814001720581637,0.0,A,58
E:\0.TA_Teguh\dataset3\A\Jalan59.csv,7253,6349,162,45,0.7032711125680282,0.0,A,59
E:\0.TA_Teguh\dataset3\A\Jalan60.csv,3560,2940,146,28,0.7925449566865157,0.0,A,60
E:\0.TA_Teguh\dataset3\A\Jalan61.csv,6112,5716,167,26,0.8244010410430546,0.0,A,61
E:\0.TA_Teguh\dataset3\A\Jalan62.csv,7868,7485,152,20,0.845454496237346,0.0,A,62
E:\0.TA_Teguh\dataset3\A\Jalan63.csv,14137,13158,402,70,0.8087270869031606,0.0,A,63
E:\0.TA_Teguh\dataset3\A\Jalan64.csv,13245,12674,339,29,0.8917035771331396,0.0,A,64
E:\0.TA_Teguh\dataset3\A\Jalan65.csv,11440,11005,215,8,0.9366193917229206,0.0,A,65
E:\0.TA_Teguh\dataset3\A\Jalan66.csv,12670,12284,179,0,0.9718283413890892,0.8947368421052632,A,66
E:\0.TA_Teguh\dataset3\A\Jalan67.csv,12501,11954,301,28,0.8839040444856848,0.0,A,67
E:\0.TA_Teguh\dataset3\A\Jalan68.csv,11500,11059,218,16,0.8995007186196255,0.0,A,68
E:\0.TA_Teguh\dataset3\A\Jalan69.csv,10420,10096,164,6,0.9378629635585194,0.0,A,69
E:\0.TA_Teguh\dataset3\A\Jalan70.csv,9172,8939,133,0,0.9750776036988795,0.9047619047619048,A,70
E:\0.TA_Teguh\dataset3\A\Jalan71.csv,19145,17744,635,101,0.8206042592085523,0.0,A,71
E:\0.TA_Teguh\dataset3\A\Jalan72.csv,26555,25451,579,41,0.9035730043909126,0.0,A,72
