input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\H\Jalan1.csv,5517,4900,127,28,0.7442686381917213,0.0,H,1
E:\0.TA_Teguh\dataset3\H\Jalan2.csv,8201,7277,133,22,0.7886171717676592,0.0,H,2
E:\0.TA_Teguh\dataset3\H\Jalan3.csv,7467,6480,128,34,0.7000370135589744,0.0,H,3
E:\0.TA_Teguh\dataset3\H\Jalan4.csv,940,362,103,88,0.13623282284272462,0.0,H,4
E:\0.TA_Teguh\dataset3\H\Jalan5.csv,2297,1053,114,69,0.36997261053481184,0.0,H,5
E:\0.TA_Teguh\dataset3\H\Jalan6.csv,3537,2377,107,38,0.5986181856695387,0.0,H,6
E:\0.TA_Teguh\dataset3\H\Jalan7.csv,3774,2908,99,29,0.6579395836563299,0.0,H,7
E:\0.TA_Teguh\dataset3\H\Jalan8.csv,3667,3223,83,19,0.7202447569480654,0.0,H,8
E:\0.TA_Teguh\dataset3\H\Jalan9.csv,6024,4732,96,25,0.6981450842320595,0.0,H,9
E:\0.TA_Teguh\dataset3\H\Jalan10.csv,3179,2509,125,62,0.4688581773802945,0.0,H,10
E:\0.TA_Teguh\dataset3\H\Jalan11.csv,4296,3570,116,42,0.6073224297718389,0.0,H,11
E:\0.TA_Teguh\dataset3\H\Jalan12.csv,4796,4248,119,35,0.6643794866166421,0.0,H,12
E:\0.TA_Teguh\dataset3\H\Jalan13.csv,6614,5656,131,37,0.6789733313395145,0.0,H,13
E:\0.TA_Teguh\dataset3\H\Jalan14.csv,2893,2344,105,46,0.5241721145183282,0.0,H,14
E:\0.TA_Teguh\dataset3\H\Jalan15.csv,10615,9060,311,97,0.6504167083304275,0.0,H,15
E:\0.TA_Teguh\dataset3\H\Jalan16.csv,10490,9198,292,93,0.6421551898177402,0.0,H,16
E:\0.TA_Teguh\dataset3\H\Jalan17.csv,11943,11010,225,29,0.8194235667219496,0.0,H,17
E:\0.TA_Teguh\dataset3\H\Jalan18.csv,10330,9530,192,18,0.8503662746673316,0.0,H,18
E:\0.TA_Teguh\dataset3\H\Jalan19.csv,8932,7624,260,80,0.6521018960583701,0.0,H,19
E:\0.TA_Teguh\dataset3\H\Jalan20.csv,9999,8828,250,64,0.6980604619174737,0.0,H,20
E:\0.TA_Teguh\dataset3\H\Jalan21.csv,10087,9255,218,36,0.7866162896317198,0.0,H,21
E:\0.TA_Teguh\dataset3\H\Jalan22.csv,10230,9318,191,27,0.8059965376895629,0.0,H,22
E:\0.TA_Teguh\dataset3\H\Jalan23.csv,19349,16582,465,100,0.7379956103103896,0.0,H,23
E:\0.TA_Teguh\dataset3\H\Jalan24.csv,21503,19770,417,84,0.7547070817323444,0.0,H,24
E:\0.TA_Teguh\dataset3\H\Jalan25.csv,1808,1584,55,12,0.7373010842649792,0.0,H,25
E:\0.TA_Teguh\dataset3\H\Jalan26.csv,2018,1702,65,22,0.6130297886285893,0.0,H,26
E:\0.TA_Teguh\dataset3\H\Jalan27.csv,3788,3414,62,12,0.7647250646311443,0.0,H,27
E:\0.TA_Teguh\dataset3\H\Jalan28.csv,478,199,62,52,0.1509472390474317,0.0,H,28
E:\0.TA_Teguh\dataset3\H\Jalan29.csv,1171,538,70,50,0.26554077232784934,0.0,H,29
E:\0.TA_Teguh\dataset3\H\Jalan30.csv,1985,1400,71,29,0.5465818575880845,0.0,H,30
E:\0.TA_Teguh\dataset3\H\Jalan31.csv,2461,1997,67,23,0.6130664809491599,0.0,H,31
E:\0.TA_Teguh\dataset3\H\Jalan32.csv,2102,1878,58,21,0.60471647850965,0.0,H,32
E:\0.TA_Teguh\dataset3\H\Jalan33.csv,2919,2313,63,22,0.6018884108196279,0.0,H,33
E:\0.TA_Teguh\dataset3\H\Jalan34.csv,1702,1372,72,37,0.45281901279147757,0.0,H,34
E:\0.TA_Teguh\dataset3\H\Jalan35.csv,3105,2388,86,35,0.560753014470242,0.0,H,35
E:\0.TA_Teguh\dataset3\H\Jalan36.csv,2483,1925,93,44,0.4957858219416867,0.0,H,36
E:\0.TA_Teguh\dataset3\H\Jalan37.csv,4063,3456,91,27,0.6589332617914865,0.0,H,37
E:\0.TA_Teguh\dataset3\H\Jalan38.csv,2524,2175,78,33,0.5423733336801773,0.0,H,38
E:\0.TA_Teguh\dataset3\H\Jalan39.csv,6487,5315,206,85,0.5549951868973101,0.0,H,39
E:\0.TA_Teguh\dataset3\H\Jalan40.csv,6731,5822,190,65,0.6219254104439036,0.0,H,40
E:\0.TA_Teguh\dataset3\H\Jalan41.csv,8745,8002,182,21,0.8270273674752273,0.0,H,41
E:\0.TA_Teguh\dataset3\H\Jalan42.csv,7982,7409,127,3,0.9113190693969061,0.0,H,42
E:\0.TA_Teguh\dataset3\H\Jalan43.csv,5993,4983,193,79,0.552792218271325,0.0,H,43
E:\0.TA_Teguh\dataset3\H\Jalan44.csv,6790,5942,194,65,0.626731210213974,0.0,H,44
E:\0.TA_Teguh\dataset3\H\Jalan45.csv,7584,6904,172,33,0.7606984710822056,0.0,H,45
E:\0.TA_Teguh\dataset3\H\Jalan46.csv,7310,6717,139,12,0.8566455828963115,0.0,H,46
E:\0.TA_Teguh\dataset3\H\Jalan47.csv,11533,9823,310,86,0.6758020426553634,0.0,H,47
E:\0.TA_Teguh\dataset3\H\Jalan48.csv,15060,13556,296,62,0.7463244349487271,0.0,H,48
E:\0.TA_Teguh\dataset3\H\Jalan49.csv,5967,5375,134,21,0.8008592133336239,0.0,H,49
E:\0.TA_Teguh\dataset3\H\Jalan50.csv,10884,9970,188,42,0.7395536127860182,0.0,H,50
E:\0.TA_Teguh\dataset3\H\Jalan51.csv,8874,7949,169,35,0.7582078380228783,0.0,H,51
E:\0.TA_Teguh\dataset3\H\Jalan52.csv,1030,309,148,129,0.11703674559812667,0.0,H,52
E:\0.TA_Teguh\dataset3\H\Jalan53.csv,2154,884,192,151,0.20171931048020383,0.0,H,53
E:\0.TA_Teguh\dataset3\H\Jalan54.csv,4294,2399,188,111,0.38437617107210903,0.0,H,54
E:\0.TA_Teguh\dataset3\H\Jalan55.csv,6318,5173,182,68,0.585951546224004,0.0,H,55
E:\0.TA_Teguh\dataset3\H\Jalan56.csv,6753,6099,166,53,0.6455985256185535,0.0,H,56
E:\0.TA_Teguh\dataset3\H\Jalan57.csv,8534,7048,179,64,0.607151327852128,0.0,H,57
E:\0.TA_Teguh\dataset3\H\Jalan58.csv,5418,4456,190,79,0.545694743892168,0.0,H,58
E:\0.TA_Teguh\dataset3\H\Jalan59.csv,6191,5113,160,51,0.6439129700651429,0.0,H,59
E:\0.TA_Teguh\dataset3\H\Jalan60.csv,4451,3693,159,68,0.5391319854050836,0.0,H,60
E:\0.TA_Teguh\dataset3\H\Jalan61.csv,10643,9583,212,41,0.7698774740209992,0.0,H,61
E:\0.TA_Teguh\dataset3\H\Jalan62.csv,7672,6774,191,50,0.6956251025302552,0.0,H,62
E:\0.TA_Teguh\dataset3\H\Jalan63.csv,11165,9025,453,205,0.5157344407349096,0.0,H,63
E:\0.TA_Teguh\dataset3\H\Jalan64.csv,11898,10571,371,117,0.6461750515023962,0.0,H,64
E:\0.TA_Teguh\dataset3\H\Jalan65.csv,11292,10058,318,95,0.6599563951074693,0.0,H,65
E:\0.TA_Teguh\dataset3\H\Jalan66.csv,11735,10898,211,21,0.8462960751024287,0.0,H,66
E:\0.TA_Teguh\dataset3\H\Jalan67.csv,9644,8350,303,115,0.5851321078635194,0.0,H,67
E:\0.TA_Teguh\dataset3\H\Jalan68.csv,10158,8887,302,99,0.635125088772156,0.0,H,68
E:\0.TA_Teguh\dataset3\H\Jalan69.csv,10343,9353,256,51,0.7532256436394894,0.0,H,69
E:\0.TA_Teguh\dataset3\H\Jalan70.csv,12928,11943,257,30,0.8272291434486693,0.0,H,70
E:\0.TA_Teguh\dataset3\H\Jalan71.csv,20434,17300,605,194,0.6381558533632176,0.0,H,71
E:\0.TA_Teguh\dataset3\H\Jalan72.csv,29150,26476,562,91,0.7945884423574366,0.0,H,72
