input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\D\Jalan1.csv,3840,3104,120,44,0.6012020395650342,0.0,D,1
E:\0.TA_Teguh\dataset3\D\Jalan2.csv,7033,6336,123,27,0.7365821664514526,0.0,D,2
E:\0.TA_Teguh\dataset3\D\Jalan3.csv,7117,6157,126,35,0.683040519118176,0.0,D,3
E:\0.TA_Teguh\dataset3\D\Jalan4.csv,1098,563,106,78,0.2467622022139242,0.0,D,4
E:\0.TA_Teguh\dataset3\D\Jalan5.csv,1795,1025,129,91,0.2804796290595785,0.0,D,5
E:\0.TA_Teguh\dataset3\D\Jalan6.csv,3916,2988,124,57,0.5107262749072661,0.0,D,6
E:\0.TA_Teguh\dataset3\D\Jalan7.csv,5536,3970,132,52,0.5706593696993505,0.0,D,7
E:\0.TA_Teguh\dataset3\D\Jalan8.csv,3953,3562,105,36,0.6203903120076707,0.0,D,8
E:\0.TA_Teguh\dataset3\D\Jalan9.csv,6108,4953,129,53,0.5542003188473931,0.0,D,9
E:\0.TA_Teguh\dataset3\D\Jalan10.csv,4146,3543,130,57,0.5253256210714703,0.0,D,10
E:\0.TA_Teguh\dataset3\D\Jalan11.csv,4193,3457,146,67,0.5127646059847716,0.0,D,11
E:\0.TA_Teguh\dataset3\D\Jalan12.csv,5358,4953,121,21,0.7792167850558107,0.0,D,12
E:\0.TA_Teguh\dataset3\D\Jalan13.csv,5419,4641,138,39,0.6817018917036974,0.0,D,13
E:\0.TA_Teguh\dataset3\D\Jalan14.csv,3711,3263,111,31,0.6791405281100921,0.0,D,14
E:\0.TA_Teguh\dataset3\D\Jalan15.csv,9116,7135,356,155,0.5366865814938331,0.0,D,15
E:\0.TA_Teguh\dataset3\D\Jalan16.csv,11748,10686,284,58,0.7542214797160399,0.0,D,16
E:\0.TA_Teguh\dataset3\D\Jalan17.csv,10743,9822,241,39,0.7854893145828802,0.0,D,17
E:\0.TA_Teguh\dataset3\D\Jalan18.csv,10053,9330,188,18,0.8480793430570841,0.0,D,18
E:\0.TA_Teguh\dataset3\D\Jalan19.csv,10159,8277,301,82,0.6864958980538362,0.0,D,19
E:\0.TA_Teguh\dataset3\D\Jalan20.csv,10956,9797,286,57,0.7529096617669075,0.0,D,20
E:\0.TA_Teguh\dataset3\D\Jalan21.csv,14189,13162,253,21,0.8621190253946294,0.0,D,21
E:\0.TA_Teguh\dataset3\D\Jalan22.csv,11545,10772,202,11,0.8863790950805817,0.0,D,22
E:\0.TA_Teguh\dataset3\D\Jalan23.csv,20464,18115,529,139,0.6981409838935098,0.0,D,23
E:\0.TA_Teguh\dataset3\D\Jalan24.csv,23201,20865,511,112,0.740006676173956,0.0,D,24
E:\0.TA_Teguh\dataset3\D\Jalan25.csv,2831,2494,92,30,0.6393534554367248,0.0,D,25
E:\0.TA_Teguh\dataset3\D\Jalan26.csv,6232,5774,102,10,0.8471680366048364,0.0,D,26
E:\0.TA_Teguh\dataset3\D\Jalan27.csv,5398,4457,116,38,0.6346983158352536,0.0,D,27
E:\0.TA_Teguh\dataset3\D\Jalan28.csv,710,315,79,63,0.19135292716655725,0.0,D,28
E:\0.TA_Teguh\dataset3\D\Jalan29.csv,2110,1160,107,64,0.3818288334880925,0.0,D,29
E:\0.TA_Teguh\dataset3\D\Jalan30.csv,3026,1736,119,61,0.45113292133519073,0.0,D,30
E:\0.TA_Teguh\dataset3\D\Jalan31.csv,4137,2905,106,49,0.49947773468753154,0.0,D,31
E:\0.TA_Teguh\dataset3\D\Jalan32.csv,2741,2451,67,25,0.5846822485761284,0.0,D,32
E:\0.TA_Teguh\dataset3\D\Jalan33.csv,3769,2684,99,45,0.5017247137485541,0.0,D,33
E:\0.TA_Teguh\dataset3\D\Jalan34.csv,3016,2553,94,39,0.5489690791381756,0.0,D,34
E:\0.TA_Teguh\dataset3\D\Jalan35.csv,3287,2740,107,45,0.5505590803343613,0.0,D,35
E:\0.TA_Teguh\dataset3\D\Jalan36.csv,3315,2919,83,19,0.7304943140789502,0.0,D,36
E:\0.TA_Teguh\dataset3\D\Jalan37.csv,4181,3553,103,30,0.6710960097124221,0.0,D,37
E:\0.TA_Teguh\dataset3\D\Jalan38.csv,2849,2459,90,34,0.578231752483016,0.0,D,38
E:\0.TA_Teguh\dataset3\D\Jalan39.csv,7775,6450,254,89,0.6125668223047945,0.0,D,39
E:\0.TA_Teguh\dataset3\D\Jalan40.csv,7899,7103,201,53,0.6952708039795092,0.0,D,40
E:\0.TA_Teguh\dataset3\D\Jalan41.csv,7612,6968,170,19,0.8265646490822892,0.0,D,41
E:\0.TA_Teguh\dataset3\D\Jalan42.csv,9162,8470,149,11,0.8653208495479073,0.0,D,42
E:\0.TA_Teguh\dataset3\D\Jalan43.csv,7931,6622,238,66,0.6811847686063803,0.0,D,43
E:\0.TA_Teguh\dataset3\D\Jalan44.csv,8838,7985,215,41,0.7600148393300623,0.0,D,44
E:\0.TA_Teguh\dataset3\D\Jalan45.csv,9692,9019,192,17,0.8538938028709163,0.0,D,45
E:\0.TA_Teguh\dataset3\D\Jalan46.csv,8953,8364,150,8,0.8866374439015324,0.0,D,46
E:\0.TA_Teguh\dataset3\D\Jalan47.csv,15356,13150,397,106,0.6902627795390517,0.0,D,47
E:\0.TA_Teguh\dataset3\D\Jalan48.csv,14063,12450,381,111,0.6665050175312216,0.0,D,48
E:\0.TA_Teguh\dataset3\D\Jalan49.csv,3890,3382,133,53,0.5743785301142093,0.0,D,49
E:\0.TA_Teguh\dataset3\D\Jalan50.csv,8315,7666,133,21,0.7910631528654001,0.0,D,50
E:\0.TA_Teguh\dataset3\D\Jalan51.csv,6312,5157,146,54,0.594122775605382,0.0,D,51
E:\0.TA_Teguh\dataset3\D\Jalan52.csv,1123,528,117,90,0.21459125922706632,0.0,D,52
E:\0.TA_Teguh\dataset3\D\Jalan53.csv,2254,1160,149,101,0.3068410453520951,0.0,D,53
E:\0.TA_Teguh\dataset3\D\Jalan54.csv,5762,3192,150,68,0.5179711346588686,0.0,D,54
E:\0.TA_Teguh\dataset3\D\Jalan55.csv,5246,3667,146,59,0.5598803740614856,0.0,D,55
E:\0.TA_Teguh\dataset3\D\Jalan56.csv,4203,3828,105,30,0.6717334828471037,0.0,D,56
E:\0.TA_Teguh\dataset3\D\Jalan57.csv,6788,5188,163,72,0.5215869883269284,0.0,D,57
E:\0.TA_Teguh\dataset3\D\Jalan58.csv,5474,4840,152,57,0.588235271542558,0.0,D,58
E:\0.TA_Teguh\dataset3\D\Jalan59.csv,4393,3816,149,55,0.6009707740380726,0.0,D,59
E:\0.TA_Teguh\dataset3\D\Jalan60.csv,4482,4009,123,29,0.7225520251230854,0.0,D,60
E:\0.TA_Teguh\dataset3\D\Jalan61.csv,7024,6201,173,48,0.6819180646954964,0.0,D,61
E:\0.TA_Teguh\dataset3\D\Jalan62.csv,6240,5723,131,23,0.7732859458064161,0.0,D,62
E:\0.TA_Teguh\dataset3\D\Jalan63.csv,9303,7360,328,141,0.5370326430301701,0.0,D,63
E:\0.TA_Teguh\dataset3\D\Jalan64.csv,11371,10148,301,83,0.6805821147106356,0.0,D,64
E:\0.TA_Teguh\dataset3\D\Jalan65.csv,13789,12742,261,24,0.8492357256056446,0.0,D,65
E:\0.TA_Teguh\dataset3\D\Jalan66.csv,11259,10344,201,20,0.8381068306025812,0.0,D,66
E:\0.TA_Teguh\dataset3\D\Jalan67.csv,10529,8865,316,100,0.6446538298673119,0.0,D,67
