input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\I\Jalan1.csv,4231,3621,120,36,0.6602563084868024,0.0,I,1
E:\0.TA_Teguh\dataset3\I\Jalan2.csv,7582,6903,113,18,0.7889779494313363,0.0,I,2
E:\0.TA_Teguh\dataset3\I\Jalan3.csv,6845,5944,111,24,0.7442071283538734,0.0,I,3
E:\0.TA_Teguh\dataset3\I\Jalan4.csv,1565,973,102,64,0.3466314373916551,0.0,I,4
E:\0.TA_Teguh\dataset3\I\Jalan5.csv,3098,1411,129,78,0.3717518606976101,0.0,I,5
E:\0.TA_Teguh\dataset3\I\Jalan6.csv,4601,3524,117,37,0.6466426501086868,0.0,I,6
E:\0.TA_Teguh\dataset3\I\Jalan7.csv,5206,4211,117,37,0.6376618234282961,0.0,I,7
E:\0.TA_Teguh\dataset3\I\Jalan8.csv,4386,3998,96,23,0.7070195018515376,0.0,I,8
E:\0.TA_Teguh\dataset3\I\Jalan9.csv,5396,4492,117,33,0.67991053813443,0.0,I,9
E:\0.TA_Teguh\dataset3\I\Jalan10.csv,5214,4524,135,51,0.5872194488809686,0.0,I,10
E:\0.TA_Teguh\dataset3\I\Jalan11.csv,6448,4857,123,53,0.5418639467338225,0.0,I,11
E:\0.TA_Teguh\dataset3\I\Jalan12.csv,4607,4111,122,32,0.6981936472113976,0.0,I,12
E:\0.TA_Teguh\dataset3\I\Jalan13.csv,7314,6652,134,19,0.8142272991047407,0.0,I,13
E:\0.TA_Teguh\dataset3\I\Jalan14.csv,5246,4726,121,27,0.7286732129644722,0.0,I,14
E:\0.TA_Teguh\dataset3\I\Jalan15.csv,11801,10594,285,63,0.7384029287053607,0.0,I,15
E:\0.TA_Teguh\dataset3\I\Jalan16.csv,13789,12635,274,30,0.8391989903725487,0.0,I,16
E:\0.TA_Teguh\dataset3\I\Jalan17.csv,12893,11939,228,11,0.8960733331897927,0.0,I,17
E:\0.TA_Teguh\dataset3\I\Jalan18.csv,12079,11302,174,4,0.920439225343796,0.0,I,18
E:\0.TA_Teguh\dataset3\I\Jalan19.csv,11062,10136,239,28,0.8329023510494357,0.0,I,19
E:\0.TA_Teguh\dataset3\I\Jalan20.csv,10722,9865,216,28,0.8195476306629802,0.0,I,20
E:\0.TA_Teguh\dataset3\I\Jalan21.csv,12599,11734,212,13,0.8826366582738595,0.0,I,21
E:\0.TA_Teguh\dataset3\I\Jalan22.csv,11238,10674,133,0,0.9501585061318523,0.8571428571428571,I,22
E:\0.TA_Teguh\dataset3\I\Jalan23.csv,18905,16922,406,71,0.7786300977964106,0.0,I,23
E:\0.TA_Teguh\dataset3\I\Jalan24.csv,22905,20843,429,77,0.7762170189150404,0.0,I,24
E:\0.TA_Teguh\dataset3\I\Jalan25.csv,3812,3339,81,13,0.7940589038892355,0.0,I,25
E:\0.TA_Teguh\dataset3\I\Jalan26.csv,5822,5186,92,15,0.7896434397893465,0.0,I,26
E:\0.TA_Teguh\dataset3\I\Jalan27.csv,5501,4948,86,12,0.8121189494179633,0.0,I,27
E:\0.TA_Teguh\dataset3\I\Jalan28.csv,949,565,82,58,0.2717877202326062,0.0,I,28
E:\0.TA_Teguh\dataset3\I\Jalan29.csv,2469,1725,97,48,0.4763387480324344,0.0,I,29
E:\0.TA_Teguh\dataset3\I\Jalan30.csv,3492,2582,97,38,0.5717129713954437,0.0,I,30
E:\0.TA_Teguh\dataset3\I\Jalan31.csv,4740,3695,82,24,0.6670231667868054,0.0,I,31
E:\0.TA_Teguh\dataset3\I\Jalan32.csv,3449,3109,80,19,0.7018215543255402,0.0,I,32
E:\0.TA_Teguh\dataset3\I\Jalan33.csv,5049,4137,91,24,0.6878922496408036,0.0,I,33
E:\0.TA_Teguh\dataset3\I\Jalan34.csv,3848,3341,96,41,0.5394851762118695,0.0,I,34
E:\0.TA_Teguh\dataset3\I\Jalan35.csv,3987,3231,88,27,0.6528027376014262,0.0,I,35
