input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\D\Jalan1.csv,3840,3253,120,38,0.6719726450700703,0.0,D,1
E:\0.TA_Teguh\dataset3\D\Jalan2.csv,7033,6487,123,25,0.7696468551329314,0.0,D,2
E:\0.TA_Teguh\dataset3\D\Jalan3.csv,7117,6267,126,33,0.711633374558903,0.0,D,3
E:\0.TA_Teguh\dataset3\D\Jalan4.csv,1098,694,106,64,0.3827711858562846,0.0,D,4
E:\0.TA_Teguh\dataset3\D\Jalan5.csv,1795,1130,129,81,0.3631388516043639,0.0,D,5
E:\0.TA_Teguh\dataset3\D\Jalan6.csv,3916,3078,124,51,0.5674536404751424,0.0,D,6
E:\0.TA_Teguh\dataset3\D\Jalan7.csv,5536,4102,132,44,0.6412334633182962,0.0,D,7
E:\0.TA_Teguh\dataset3\D\Jalan8.csv,3953,3698,105,27,0.719428478034338,0.0,D,8
E:\0.TA_Teguh\dataset3\D\Jalan9.csv,6108,5098,129,47,0.6128314757633875,0.0,D,9
E:\0.TA_Teguh\dataset3\D\Jalan10.csv,4146,3644,130,54,0.5644731040156243,0.0,D,10
E:\0.TA_Teguh\dataset3\D\Jalan11.csv,4193,3517,146,65,0.5355122233065289,0.0,D,11
E:\0.TA_Teguh\dataset3\D\Jalan12.csv,5358,5076,121,18,0.8220770371671168,0.0,D,12
E:\0.TA_Teguh\dataset3\D\Jalan13.csv,5419,4766,138,32,0.7448258050167198,0.0,D,13
E:\0.TA_Teguh\dataset3\D\Jalan14.csv,3711,3436,111,20,0.7955102953916846,0.0,D,14
E:\0.TA_Teguh\dataset3\D\Jalan15.csv,9116,7486,356,130,0.6188143168827385,0.0,D,15
E:\0.TA_Teguh\dataset3\D\Jalan16.csv,11748,11042,284,33,0.8541676228111612,0.0,D,16
E:\0.TA_Teguh\dataset3\D\Jalan17.csv,10743,10143,241,21,0.8766636743423207,0.0,D,17
E:\0.TA_Teguh\dataset3\D\Jalan18.csv,10053,9535,188,9,0.9115179379380596,0.0,D,18
E:\0.TA_Teguh\dataset3\D\Jalan19.csv,10159,8625,301,63,0.768250293772718,0.0,D,19
E:\0.TA_Teguh\dataset3\D\Jalan20.csv,10956,10177,286,38,0.838136497182991,0.0,D,20
E:\0.TA_Teguh\dataset3\D\Jalan21.csv,14189,13510,253,9,0.9304331848141973,0.0,D,21
E:\0.TA_Teguh\dataset3\D\Jalan22.csv,11545,11061,202,2,0.9490215547167346,0.0,D,22
E:\0.TA_Teguh\dataset3\D\Jalan23.csv,20464,18601,529,116,0.7545640532640049,0.0,D,23
E:\0.TA_Teguh\dataset3\D\Jalan24.csv,23201,21462,511,84,0.809235705569656,0.0,D,24
E:\0.TA_Teguh\dataset3\D\Jalan25.csv,2831,2598,92,25,0.7093731736720399,0.0,D,25
E:\0.TA_Teguh\dataset3\D\Jalan26.csv,6232,5889,102,10,0.8658751481040429,0.0,D,26
E:\0.TA_Teguh\dataset3\D\Jalan27.csv,5398,4525,116,38,0.6459900742672052,0.0,D,27
E:\0.TA_Teguh\dataset3\D\Jalan28.csv,710,391,79,54,0.30744659145336156,0.0,D,28
E:\0.TA_Teguh\dataset3\D\Jalan29.csv,2110,1234,107,59,0.43762833711009286,0.0,D,29
E:\0.TA_Teguh\dataset3\D\Jalan30.csv,3026,1841,119,53,0.5320946841204495,0.0,D,30
E:\0.TA_Teguh\dataset3\D\Jalan31.csv,4137,3017,106,42,0.5780234617315221,0.0,D,31
E:\0.TA_Teguh\dataset3\D\Jalan32.csv,2741,2585,67,16,0.7348010181639761,0.0,D,32
E:\0.TA_Teguh\dataset3\D\Jalan33.csv,3769,2791,99,40,0.5669509254642122,0.0,D,33
E:\0.TA_Teguh\dataset3\D\Jalan34.csv,3016,2665,94,30,0.6538862393104288,0.0,D,34
E:\0.TA_Teguh\dataset3\D\Jalan35.csv,3287,2817,107,40,0.6065500382515023,0.0,D,35
E:\0.TA_Teguh\dataset3\D\Jalan36.csv,3315,3003,83,16,0.7822708313800254,0.0,D,36
E:\0.TA_Teguh\dataset3\D\Jalan37.csv,4181,3679,103,23,0.7536439897512394,0.0,D,37
E:\0.TA_Teguh\dataset3\D\Jalan38.csv,2849,2571,90,27,0.6711949657332856,0.0,D,38
E:\0.TA_Teguh\dataset3\D\Jalan39.csv,7775,6705,254,76,0.6816216014104859,0.0,D,39
E:\0.TA_Teguh\dataset3\D\Jalan40.csv,7899,7412,201,30,0.8215617361125412,0.0,D,40
E:\0.TA_Teguh\dataset3\D\Jalan41.csv,7612,7241,170,7,0.9230253339549894,0.0,D,41
E:\0.TA_Teguh\dataset3\D\Jalan42.csv,9162,8703,149,2,0.9421804856935765,0.0,D,42
E:\0.TA_Teguh\dataset3\D\Jalan43.csv,7931,6946,238,43,0.7936541671750711,0.0,D,43
E:\0.TA_Teguh\dataset3\D\Jalan44.csv,8838,8337,215,19,0.8824050715148061,0.0,D,44
E:\0.TA_Teguh\dataset3\D\Jalan45.csv,9692,9231,192,12,0.9002906063613892,0.0,D,45
E:\0.TA_Teguh\dataset3\D\Jalan46.csv,8953,8530,150,2,0.942630269994632,0.0,D,46
E:\0.TA_Teguh\dataset3\D\Jalan47.csv,15356,13629,397,78,0.773508183911573,0.0,D,47
E:\0.TA_Teguh\dataset3\D\Jalan48.csv,14063,12906,381,87,0.7465625631796289,0.0,D,48
E:\0.TA_Teguh\dataset3\D\Jalan49.csv,3890,3527,133,44,0.6563103897505227,0.0,D,49
E:\0.TA_Teguh\dataset3\D\Jalan50.csv,8315,7831,133,18,0.8283190601849151,0.0,D,50
E:\0.TA_Teguh\dataset3\D\Jalan51.csv,6312,5316,146,44,0.6734287854660456,0.0,D,51
E:\0.TA_Teguh\dataset3\D\Jalan52.csv,1123,669,117,74,0.3551118433679663,0.0,D,52
E:\0.TA_Teguh\dataset3\D\Jalan53.csv,2254,1261,149,91,0.37937933841032717,0.0,D,53
E:\0.TA_Teguh\dataset3\D\Jalan54.csv,5762,3322,150,57,0.5995019190542801,0.0,D,54
E:\0.TA_Teguh\dataset3\D\Jalan55.csv,5246,3762,146,55,0.5979818725303894,0.0,D,55
E:\0.TA_Teguh\dataset3\D\Jalan56.csv,4203,3982,105,23,0.7557635106784585,0.0,D,56
E:\0.TA_Teguh\dataset3\D\Jalan57.csv,6788,5346,163,64,0.5816195867246784,0.0,D,57
E:\0.TA_Teguh\dataset3\D\Jalan58.csv,5474,4964,152,53,0.6287048579216737,0.0,D,58
E:\0.TA_Teguh\dataset3\D\Jalan59.csv,4393,3883,149,54,0.6195903716555217,0.0,D,59
E:\0.TA_Teguh\dataset3\D\Jalan60.csv,4482,4174,123,19,0.8199248214994604,0.0,D,60
E:\0.TA_Teguh\dataset3\D\Jalan61.csv,7024,6353,173,44,0.7225439851233683,0.0,D,61
E:\0.TA_Teguh\dataset3\D\Jalan62.csv,6240,5837,131,22,0.7982588978239082,0.0,D,62
E:\0.TA_Teguh\dataset3\D\Jalan63.csv,9303,7703,328,118,0.620289361542287,0.0,D,63
E:\0.TA_Teguh\dataset3\D\Jalan64.csv,11371,10659,301,46,0.8204559415844154,0.0,D,64
E:\0.TA_Teguh\dataset3\D\Jalan65.csv,13789,13122,261,11,0.9193317346994324,0.0,D,65
E:\0.TA_Teguh\dataset3\D\Jalan66.csv,11259,10702,201,6,0.9280358835104565,0.0,D,66
E:\0.TA_Teguh\dataset3\D\Jalan67.csv,10529,9294,316,69,0.7598522742602524,0.0,D,67
E:\0.TA_Teguh\dataset3\D\Jalan68.csv,11846,11126,288,23,0.8908538346602933,0.0,D,68
E:\0.TA_Teguh\dataset3\D\Jalan69.csv,13923,13323,279,16,0.9094877582601656,0.0,D,69
E:\0.TA_Teguh\dataset3\D\Jalan70.csv,12030,11493,219,3,0.9472251419220562,0.0,D,70
E:\0.TA_Teguh\dataset3\D\Jalan71.csv,20521,18148,565,142,0.7221593821372768,0.0,D,71
E:\0.TA_Teguh\dataset3\D\Jalan72.csv,24788,22644,576,104,0.7943491228631707,0.0,D,72
