input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\A\Jalan1.csv,3083,2659,111,34,0.673757427402451,0.0,A,1
E:\0.TA_Teguh\dataset3\A\Jalan2.csv,6582,5418,113,31,0.6983841990235113,0.0,A,2
E:\0.TA_Teguh\dataset3\A\Jalan3.csv,6634,5859,119,34,0.6902205785079905,0.0,A,3
E:\0.TA_Teguh\dataset3\A\Jalan4.csv,2278,1670,96,47,0.5002037198859761,0.0,A,4
E:\0.TA_Teguh\dataset3\A\Jalan5.csv,2191,1236,127,70,0.43497525985163815,0.0,A,5
E:\0.TA_Teguh\dataset3\A\Jalan6.csv,3492,2195,127,63,0.48822069299022947,0.0,A,6
E:\0.TA_Teguh\dataset3\A\Jalan7.csv,4143,3244,118,41,0.6300915927238223,0.0,A,7
E:\0.TA_Teguh\dataset3\A\Jalan8.csv,2944,2801,74,21,0.6937941693809303,0.0,A,8
E:\0.TA_Teguh\dataset3\A\Jalan9.csv,2540,2000,123,58,0.5086531205221544,0.0,A,9
E:\0.TA_Teguh\dataset3\A\Jalan10.csv,4160,3637,131,53,0.573371697980454,0.0,A,10
E:\0.TA_Teguh\dataset3\A\Jalan11.csv,5655,4566,128,49,0.5956866731675992,0.0,A,11
E:\0.TA_Teguh\dataset3\A\Jalan12.csv,5041,4749,107,19,0.7959674990660942,0.0,A,12
E:\0.TA_Teguh\dataset3\A\Jalan13.csv,5401,4996,126,28,0.7499716708193114,0.0,A,13
E:\0.TA_Teguh\dataset3\A\Jalan14.csv,2631,2214,98,24,0.728339756674222,0.0,A,14
E:\0.TA_Teguh\dataset3\A\Jalan15.csv,9628,8812,283,71,0.7215951105402276,0.0,A,15
E:\0.TA_Teguh\dataset3\A\Jalan16.csv,9668,9011,251,45,0.7896290231108674,0.0,A,16
E:\0.TA_Teguh\dataset3\A\Jalan17.csv,10895,10331,202,14,0.8918709281937991,0.0,A,17
E:\0.TA_Teguh\dataset3\A\Jalan18.csv,12556,12120,167,5,0.9392527050359093,0.0,A,18
E:\0.TA_Teguh\dataset3\A\Jalan19.csv,10378,9792,235,24,0.8649228100387123,0.0,A,19
E:\0.TA_Teguh\dataset3\A\Jalan20.csv,8890,8316,197,39,0.771263506290212,0.0,A,20
E:\0.TA_Teguh\dataset3\A\Jalan21.csv,8192,7760,161,24,0.819808313351118,0.0,A,21
E:\0.TA_Teguh\dataset3\A\Jalan22.csv,9206,8860,132,9,0.8992472437473376,0.0,A,22
E:\0.TA_Teguh\dataset3\A\Jalan23.csv,14863,13484,494,105,0.7594005863608712,0.0,A,23
E:\0.TA_Teguh\dataset3\A\Jalan24.csv,22402,21253,456,56,0.8447848063954396,0.0,A,24
E:\0.TA_Teguh\dataset3\A\Jalan25.csv,2631,2376,88,17,0.7787504464985084,0.0,A,25
E:\0.TA_Teguh\dataset3\A\Jalan26.csv,5570,4857,101,26,0.7137818675737407,0.0,A,26
E:\0.TA_Teguh\dataset3\A\Jalan27.csv,5599,4775,96,27,0.6915824160983517,0.0,A,27
E:\0.TA_Teguh\dataset3\A\Jalan28.csv,1659,1348,83,41,0.48942154243810587,0.0,A,28
E:\0.TA_Teguh\dataset3\A\Jalan29.csv,2539,2394,62,15,0.7324843618961396,0.0,A,29
E:\0.TA_Teguh\dataset3\A\Jalan30.csv,3664,2849,89,31,0.6260062408394683,0.0,A,30
E:\0.TA_Teguh\dataset3\A\Jalan31.csv,2894,1852,97,41,0.5569581664295317,0.0,A,31
E:\0.TA_Teguh\dataset3\A\Jalan32.csv,1786,1030,105,59,0.4248265714342975,0.0,A,32
E:\0.TA_Teguh\dataset3\A\Jalan33.csv,2567,2071,95,38,0.5770183290094439,0.0,A,33
E:\0.TA_Teguh\dataset3\A\Jalan34.csv,2958,2550,98,40,0.5681990616607281,0.0,A,34
E:\0.TA_Teguh\dataset3\A\Jalan35.csv,3601,2844,86,27,0.6624378226259442,0.0,A,35
E:\0.TA_Teguh\dataset3\A\Jalan36.csv,3556,3207,94,32,0.6383420835398702,0.0,A,36
E:\0.TA_Teguh\dataset3\A\Jalan37.csv,3261,2844,107,39,0.6159200349679631,0.0,A,37
E:\0.TA_Teguh\dataset3\A\Jalan38.csv,2659,2295,91,35,0.5942682305626508,0.0,A,38
E:\0.TA_Teguh\dataset3\A\Jalan39.csv,7500,6882,205,47,0.7463641448739462,0.0,A,39
E:\0.TA_Teguh\dataset3\A\Jalan40.csv,9134,8642,189,28,0.8188950783162067,0.0,A,40
E:\0.TA_Teguh\dataset3\A\Jalan41.csv,9418,9028,163,4,0.9394883428657985,0.0,A,41
E:\0.TA_Teguh\dataset3\A\Jalan42.csv,7015,6722,117,6,0.9181045734693749,0.0,A,42
E:\0.TA_Teguh\dataset3\A\Jalan43.csv,7256,6784,170,35,0.7681765871132694,0.0,A,43
E:\0.TA_Teguh\dataset3\A\Jalan44.csv,7058,6654,152,26,0.7989431313049195,0.0,A,44
E:\0.TA_Teguh\dataset3\A\Jalan45.csv,7368,7002,131,16,0.8477909713889824,0.0,A,45
E:\0.TA_Teguh\dataset3\A\Jalan46.csv,7359,7076,103,7,0.9028540839418294,0.0,A,46
E:\0.TA_Teguh\dataset3\A\Jalan47.csv,11785,10591,340,76,0.7482153567082181,0.0,A,47
E:\0.TA_Teguh\dataset3\A\Jalan48.csv,16057,15110,334,52,0.813723840804056,0.0,A,48
E:\0.TA_Teguh\dataset3\A\Jalan49.csv,3743,3255,124,33,0.706132984482664,0.0,A,49
