input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\C\Jalan1.csv,4900,4261,158,39,0.7148542934652146,0.0,C,1
E:\0.TA_Teguh\dataset3\C\Jalan2.csv,7355,6836,149,24,0.7867439542181248,0.0,C,2
E:\0.TA_Teguh\dataset3\C\Jalan3.csv,10578,9252,183,39,0.748704943160495,0.0,C,3
E:\0.TA_Teguh\dataset3\C\Jalan4.csv,1451,958,126,78,0.35573756504970777,0.0,C,4
E:\0.TA_Teguh\dataset3\C\Jalan5.csv,1830,1006,160,112,0.2838041758941814,0.0,C,5
E:\0.TA_Teguh\dataset3\C\Jalan6.csv,3008,2089,161,90,0.4176949467395064,0.0,C,6
E:\0.TA_Teguh\dataset3\C\Jalan7.csv,5889,4270,180,58,0.6289416971010445,0.0,C,7
E:\0.TA_Teguh\dataset3\C\Jalan8.csv,5192,4821,141,42,0.6680507825342754,0.0,C,8
E:\0.TA_Teguh\dataset3\C\Jalan9.csv,4357,3753,155,63,0.5661270647160255,0.0,C,9
E:\0.TA_Teguh\dataset3\C\Jalan10.csv,5260,4649,176,75,0.5450478139612194,0.0,C,10
E:\0.TA_Teguh\dataset3\C\Jalan11.csv,6301,5079,160,68,0.5428535235610136,0.0,C,11
E:\0.TA_Teguh\dataset3\C\Jalan12.csv,5562,5016,149,37,0.7039283946742816,0.0,C,12
E:\0.TA_Teguh\dataset3\C\Jalan13.csv,7144,6170,187,52,0.685024324664904,0.0,C,13
E:\0.TA_Teguh\dataset3\C\Jalan14.csv,4385,3869,156,55,0.6155528210588782,0.0,C,14
E:\0.TA_Teguh\dataset3\C\Jalan15.csv,13239,11270,450,144,0.6397987926472789,0.0,C,15
E:\0.TA_Teguh\dataset3\C\Jalan16.csv,14787,13496,348,40,0.8325107566459922,0.0,C,16
E:\0.TA_Teguh\dataset3\C\Jalan17.csv,14834,13810,320,32,0.8481131373271639,0.0,C,17
E:\0.TA_Teguh\dataset3\C\Jalan18.csv,12298,11503,231,15,0.8808743698674159,0.0,C,18
E:\0.TA_Teguh\dataset3\C\Jalan19.csv,12702,11392,370,74,0.7582386683297806,0.0,C,19
E:\0.TA_Teguh\dataset3\C\Jalan20.csv,11493,10525,334,62,0.7690040703656441,0.0,C,20
E:\0.TA_Teguh\dataset3\C\Jalan21.csv,14260,13346,272,30,0.8427038450575326,0.0,C,21
E:\0.TA_Teguh\dataset3\C\Jalan22.csv,14056,13233,228,6,0.9171609532300246,0.0,C,22
E:\0.TA_Teguh\dataset3\C\Jalan23.csv,19531,15690,658,207,0.646472761905062,0.0,C,23
E:\0.TA_Teguh\dataset3\C\Jalan24.csv,25393,22937,664,144,0.7416594194088757,0.0,C,24
E:\0.TA_Teguh\dataset3\C\Jalan25.csv,3772,3091,134,53,0.5762733551297924,0.0,C,25
E:\0.TA_Teguh\dataset3\C\Jalan26.csv,7483,6940,153,32,0.7494268403711154,0.0,C,26
E:\0.TA_Teguh\dataset3\C\Jalan27.csv,6355,5345,123,32,0.6992454376300532,0.0,C,27
E:\0.TA_Teguh\dataset3\C\Jalan28.csv,942,554,93,60,0.3359346597102313,0.0,C,28
E:\0.TA_Teguh\dataset3\C\Jalan29.csv,1389,797,117,84,0.26772168912120164,0.0,C,29
E:\0.TA_Teguh\dataset3\C\Jalan30.csv,2342,1507,131,65,0.4682957283536549,0.0,C,30
E:\0.TA_Teguh\dataset3\C\Jalan31.csv,3938,2542,136,55,0.5566000330296701,0.0,C,31
E:\0.TA_Teguh\dataset3\C\Jalan32.csv,4713,4391,104,29,0.6811934316201312,0.0,C,32
E:\0.TA_Teguh\dataset3\C\Jalan33.csv,4802,3884,122,46,0.5817295640662971,0.0,C,33
E:\0.TA_Teguh\dataset3\C\Jalan34.csv,3835,3027,136,59,0.5299334556564006,0.0,C,34
E:\0.TA_Teguh\dataset3\C\Jalan35.csv,3030,2588,120,41,0.6179023451705346,0.0,C,35
E:\0.TA_Teguh\dataset3\C\Jalan36.csv,5084,4530,140,47,0.6292226892290759,0.0,C,36
E:\0.TA_Teguh\dataset3\C\Jalan37.csv,4794,4096,125,33,0.6973168281854881,0.0,C,37
E:\0.TA_Teguh\dataset3\C\Jalan38.csv,2855,2277,132,73,0.4230904652081815,0.0,C,38
E:\0.TA_Teguh\dataset3\C\Jalan39.csv,8928,7491,278,78,0.6778553310419265,0.0,C,39
E:\0.TA_Teguh\dataset3\C\Jalan40.csv,10908,10023,260,31,0.8300073266501922,0.0,C,40
E:\0.TA_Teguh\dataset3\C\Jalan41.csv,9820,9083,205,10,0.8946911763956074,0.0,C,41
E:\0.TA_Teguh\dataset3\C\Jalan42.csv,8401,7902,144,2,0.9302774657235394,0.0,C,42
E:\0.TA_Teguh\dataset3\C\Jalan43.csv,9929,8656,263,58,0.7413353407926935,0.0,C,43
E:\0.TA_Teguh\dataset3\C\Jalan44.csv,12201,11231,265,31,0.8333100517606995,0.0,C,44
E:\0.TA_Teguh\dataset3\C\Jalan45.csv,9976,9209,210,12,0.8800546486636492,0.0,C,45
E:\0.TA_Teguh\dataset3\C\Jalan46.csv,11636,10905,199,10,0.8944113728865682,0.0,C,46
E:\0.TA_Teguh\dataset3\C\Jalan47.csv,13863,11165,486,157,0.6359003146389948,0.0,C,47
E:\0.TA_Teguh\dataset3\C\Jalan48.csv,18076,16413,478,91,0.7634443944809541,0.0,C,48
E:\0.TA_Teguh\dataset3\C\Jalan49.csv,5067,4487,143,33,0.7372776798122327,0.0,C,49
E:\0.TA_Teguh\dataset3\C\Jalan50.csv,8062,7476,172,24,0.8080766795944807,0.0,C,50
E:\0.TA_Teguh\dataset3\C\Jalan51.csv,10243,8864,176,39,0.7432207425066918,0.0,C,51
E:\0.TA_Teguh\dataset3\C\Jalan52.csv,1782,1238,155,96,0.35646839589756063,0.0,C,52
E:\0.TA_Teguh\dataset3\C\Jalan53.csv,2174,1320,155,95,0.3668758684059724,0.0,C,53
E:\0.TA_Teguh\dataset3\C\Jalan54.csv,3836,2351,161,73,0.5165785849070024,0.0,C,54
E:\0.TA_Teguh\dataset3\C\Jalan55.csv,6675,5267,163,48,0.664017301552004,0.0,C,55
E:\0.TA_Teguh\dataset3\C\Jalan56.csv,4804,4417,138,46,0.6312052000772176,0.0,C,56
E:\0.TA_Teguh\dataset3\C\Jalan57.csv,8030,6459,166,55,0.630154146248942,0.0,C,57
E:\0.TA_Teguh\dataset3\C\Jalan58.csv,6040,5140,180,67,0.5944044199625027,0.0,C,58
E:\0.TA_Teguh\dataset3\C\Jalan59.csv,4852,4261,174,62,0.6065020509798071,0.0,C,59
E:\0.TA_Teguh\dataset3\C\Jalan60.csv,6292,5681,157,27,0.7803583154737967,0.0,C,60
E:\0.TA_Teguh\dataset3\C\Jalan61.csv,6207,5551,164,48,0.6715797698427214,0.0,C,61
E:\0.TA_Teguh\dataset3\C\Jalan62.csv,3959,3433,154,51,0.624313959268316,0.0,C,62
E:\0.TA_Teguh\dataset3\C\Jalan63.csv,13323,10863,474,174,0.5977069246475862,0.0,C,63
E:\0.TA_Teguh\dataset3\C\Jalan64.csv,13132,11881,364,68,0.7662956915482095,0.0,C,64
E:\0.TA_Teguh\dataset3\C\Jalan65.csv,12199,11243,300,37,0.8221854480239743,0.0,C,65
E:\0.TA_Teguh\dataset3\C\Jalan66.csv,11572,10834,238,20,0.8620817898910434,0.0,C,66
E:\0.TA_Teguh\dataset3\C\Jalan67.csv,10768,8771,373,134,0.6077231585252749,0.0,C,67
E:\0.TA_Teguh\dataset3\C\Jalan68.csv,10400,9219,320,80,0.7102136356891686,0.0,C,68
E:\0.TA_Teguh\dataset3\C\Jalan69.csv,11199,10382,276,42,0.8004226817421386,0.0,C,69
E:\0.TA_Teguh\dataset3\C\Jalan70.csv,11783,11042,233,17,0.8717210519438008,0.0,C,70
E:\0.TA_Teguh\dataset3\C\Jalan71.csv,22255,18150,695,209,0.662705796745581,0.0,C,71
E:\0.TA_Teguh\dataset3\C\Jalan72.csv,30306,27919,666,109,0.7925717961177299,0.0,C,72
