input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\H\Jalan1.csv,5517,4924,127,25,0.7661190318925086,0.0,H,1
E:\0.TA_Teguh\dataset3\H\Jalan2.csv,8201,7316,133,17,0.8228276980834487,0.0,H,2
E:\0.TA_Teguh\dataset3\H\Jalan3.csv,7467,6487,128,33,0.7078495135589744,0.0,H,3
E:\0.TA_Teguh\dataset3\H\Jalan4.csv,940,494,103,71,0.2915088844294658,0.0,H,4
E:\0.TA_Teguh\dataset3\H\Jalan5.csv,2297,1137,114,58,0.4635154955250653,0.0,H,5
E:\0.TA_Teguh\dataset3\H\Jalan6.csv,3537,2424,107,32,0.650890912942266,0.0,H,6
E:\0.TA_Teguh\dataset3\H\Jalan7.csv,3774,2924,99,27,0.6781416038583501,0.0,H,7
E:\0.TA_Teguh\dataset3\H\Jalan8.csv,3667,3273,83,12,0.801570058152885,0.0,H,8
E:\0.TA_Teguh\dataset3\H\Jalan9.csv,6024,4762,96,21,0.73531364483812,0.0,H,9
E:\0.TA_Teguh\dataset3\H\Jalan10.csv,3179,2539,125,58,0.4990581773802945,0.0,H,10
E:\0.TA_Teguh\dataset3\H\Jalan11.csv,4296,3610,116,37,0.6474086366683905,0.0,H,11
E:\0.TA_Teguh\dataset3\H\Jalan12.csv,4796,4302,119,28,0.7195615594457739,0.0,H,12
E:\0.TA_Teguh\dataset3\H\Jalan13.csv,6614,5670,131,35,0.6932863084387512,0.0,H,13
E:\0.TA_Teguh\dataset3\H\Jalan14.csv,2893,2460,105,32,0.6565530668992807,0.0,H,14
E:\0.TA_Teguh\dataset3\H\Jalan15.csv,10615,9191,311,80,0.7028818744611884,0.0,H,15
E:\0.TA_Teguh\dataset3\H\Jalan16.csv,10490,9341,292,75,0.6991714137004025,0.0,H,16
E:\0.TA_Teguh\dataset3\H\Jalan17.csv,11943,11082,225,19,0.8617692457342953,0.0,H,17
E:\0.TA_Teguh\dataset3\H\Jalan18.csv,10330,9607,192,8,0.8989629181858501,0.0,H,18
E:\0.TA_Teguh\dataset3\H\Jalan19.csv,8932,7765,260,61,0.7224865114429855,0.0,H,19
E:\0.TA_Teguh\dataset3\H\Jalan20.csv,9999,8983,250,44,0.7718665225235342,0.0,H,20
E:\0.TA_Teguh\dataset3\H\Jalan21.csv,10087,9339,218,25,0.8349725587448698,0.0,H,21
E:\0.TA_Teguh\dataset3\H\Jalan22.csv,10230,9413,191,15,0.8660168983643737,0.0,H,22
E:\0.TA_Teguh\dataset3\H\Jalan23.csv,19349,16794,465,73,0.7915141288289083,0.0,H,23
E:\0.TA_Teguh\dataset3\H\Jalan24.csv,21503,19904,417,67,0.7923103324650914,0.0,H,24
E:\0.TA_Teguh\dataset3\H\Jalan25.csv,1808,1618,55,8,0.806722571868285,0.0,H,25
E:\0.TA_Teguh\dataset3\H\Jalan26.csv,2018,1746,65,17,0.6853374809362816,0.0,H,26
E:\0.TA_Teguh\dataset3\H\Jalan27.csv,3788,3438,62,9,0.8049376746018189,0.0,H,27
E:\0.TA_Teguh\dataset3\H\Jalan28.csv,478,234,62,47,0.23159240033775427,0.0,H,28
E:\0.TA_Teguh\dataset3\H\Jalan29.csv,1171,612,70,40,0.4033979151849922,0.0,H,29
E:\0.TA_Teguh\dataset3\H\Jalan30.csv,1985,1422,71,26,0.5837493067273646,0.0,H,30
E:\0.TA_Teguh\dataset3\H\Jalan31.csv,2461,2004,67,22,0.6279918540834883,0.0,H,31
E:\0.TA_Teguh\dataset3\H\Jalan32.csv,2102,1923,58,16,0.6874750991993053,0.0,H,32
E:\0.TA_Teguh\dataset3\H\Jalan33.csv,2919,2342,63,18,0.6614122203434374,0.0,H,33
E:\0.TA_Teguh\dataset3\H\Jalan34.csv,1702,1410,72,32,0.5176338276062924,0.0,H,34
E:\0.TA_Teguh\dataset3\H\Jalan35.csv,3105,2405,86,33,0.5815540480619732,0.0,H,35
E:\0.TA_Teguh\dataset3\H\Jalan36.csv,2483,1989,93,36,0.5807320585008264,0.0,H,36
E:\0.TA_Teguh\dataset3\H\Jalan37.csv,4063,3487,91,23,0.7002946781529028,0.0,H,37
E:\0.TA_Teguh\dataset3\H\Jalan38.csv,2524,2200,78,30,0.5808348721417157,0.0,H,38
E:\0.TA_Teguh\dataset3\H\Jalan39.csv,6487,5460,206,66,0.6423542140621624,0.0,H,39
E:\0.TA_Teguh\dataset3\H\Jalan40.csv,6731,5988,190,44,0.726837691145658,0.0,H,40
E:\0.TA_Teguh\dataset3\H\Jalan41.csv,8745,8072,182,12,0.8725707130185728,0.0,H,41
E:\0.TA_Teguh\dataset3\H\Jalan42.csv,7982,7433,127,0,0.9340662260023304,0.7647058823529411,H,42
E:\0.TA_Teguh\dataset3\H\Jalan43.csv,5993,5066,193,69,0.6019221183079607,0.0,H,43
E:\0.TA_Teguh\dataset3\H\Jalan44.csv,6790,6047,194,52,0.6901124452446936,0.0,H,44
E:\0.TA_Teguh\dataset3\H\Jalan45.csv,7584,6982,172,23,0.817093819919415,0.0,H,45
