input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\C\Jalan1.csv,4900,4399,158,39,0.7392517381930883,0.0,C,1
E:\0.TA_Teguh\dataset3\C\Jalan2.csv,7355,7055,149,24,0.8136952900602156,0.0,C,2
E:\0.TA_Teguh\dataset3\C\Jalan3.csv,10578,9456,183,38,0.7752236357315604,0.0,C,3
E:\0.TA_Teguh\dataset3\C\Jalan4.csv,1451,1012,126,75,0.3946286660204625,0.0,C,4
E:\0.TA_Teguh\dataset3\C\Jalan5.csv,1830,1059,160,109,0.31475499441011323,0.0,C,5
E:\0.TA_Teguh\dataset3\C\Jalan6.csv,3008,2173,161,86,0.4560755786490573,0.0,C,6
E:\0.TA_Teguh\dataset3\C\Jalan7.csv,5889,4456,180,56,0.6710677234284256,0.0,C,7
E:\0.TA_Teguh\dataset3\C\Jalan8.csv,5192,4928,141,40,0.7009777806541337,0.0,C,8
E:\0.TA_Teguh\dataset3\C\Jalan9.csv,4357,3831,155,63,0.5800758275005,0.0,C,9
E:\0.TA_Teguh\dataset3\C\Jalan10.csv,5260,4766,176,74,0.5668776160696293,0.0,C,10
E:\0.TA_Teguh\dataset3\C\Jalan11.csv,6301,5182,160,66,0.5691911884271678,0.0,C,11
E:\0.TA_Teguh\dataset3\C\Jalan12.csv,5562,5172,149,36,0.7375702746320123,0.0,C,12
E:\0.TA_Teguh\dataset3\C\Jalan13.csv,7144,6297,187,52,0.701896573590727,0.0,C,13
E:\0.TA_Teguh\dataset3\C\Jalan14.csv,4385,3962,156,54,0.639195627916203,0.0,C,14
E:\0.TA_Teguh\dataset3\C\Jalan15.csv,13239,11566,450,142,0.6658164919346566,0.0,C,15
E:\0.TA_Teguh\dataset3\C\Jalan16.csv,14787,13844,348,38,0.8640715534416223,0.0,C,16
E:\0.TA_Teguh\dataset3\C\Jalan17.csv,14834,14163,320,28,0.8859366131257257,0.0,C,17
E:\0.TA_Teguh\dataset3\C\Jalan18.csv,12298,11758,231,15,0.906107353836873,0.0,C,18
E:\0.TA_Teguh\dataset3\C\Jalan19.csv,12702,11729,370,71,0.7912797234988753,0.0,C,19
E:\0.TA_Teguh\dataset3\C\Jalan20.csv,11493,10792,334,61,0.7965047089852265,0.0,C,20
E:\0.TA_Teguh\dataset3\C\Jalan21.csv,14260,13626,272,30,0.8653456859090164,0.0,C,21
E:\0.TA_Teguh\dataset3\C\Jalan22.csv,14056,13555,228,5,0.9478655144187738,0.0,C,22
E:\0.TA_Teguh\dataset3\C\Jalan23.csv,19531,16163,658,200,0.6799293870627767,0.0,C,23
E:\0.TA_Teguh\dataset3\C\Jalan24.csv,25393,23542,664,139,0.7721445716607293,0.0,C,24
E:\0.TA_Teguh\dataset3\C\Jalan25.csv,3772,3192,134,53,0.595190635181885,0.0,C,25
E:\0.TA_Teguh\dataset3\C\Jalan26.csv,7483,7137,153,31,0.7779068159980974,0.0,C,26
E:\0.TA_Teguh\dataset3\C\Jalan27.csv,6355,5453,123,32,0.717804104594442,0.0,C,27
E:\0.TA_Teguh\dataset3\C\Jalan28.csv,942,588,93,58,0.3696805434985801,0.0,C,28
E:\0.TA_Teguh\dataset3\C\Jalan29.csv,1389,841,117,81,0.3030390963343039,0.0,C,29
E:\0.TA_Teguh\dataset3\C\Jalan30.csv,2342,1588,131,62,0.5118875301465577,0.0,C,30
E:\0.TA_Teguh\dataset3\C\Jalan31.csv,3938,2641,136,52,0.6021858304648342,0.0,C,31
E:\0.TA_Teguh\dataset3\C\Jalan32.csv,4713,4493,104,29,0.7015592833304376,0.0,C,32
E:\0.TA_Teguh\dataset3\C\Jalan33.csv,4802,3988,122,45,0.6113964019529943,0.0,C,33
E:\0.TA_Teguh\dataset3\C\Jalan34.csv,3835,3142,136,56,0.5714919020572423,0.0,C,34
E:\0.TA_Teguh\dataset3\C\Jalan35.csv,3030,2665,120,40,0.6481725566935409,0.0,C,35
E:\0.TA_Teguh\dataset3\C\Jalan36.csv,5084,4639,140,46,0.6544505510968702,0.0,C,36
E:\0.TA_Teguh\dataset3\C\Jalan37.csv,4794,4192,125,33,0.7170271706103049,0.0,C,37
E:\0.TA_Teguh\dataset3\C\Jalan38.csv,2855,2339,132,71,0.44935606994922167,0.0,C,38
E:\0.TA_Teguh\dataset3\C\Jalan39.csv,8928,7723,278,74,0.7153173266756684,0.0,C,39
E:\0.TA_Teguh\dataset3\C\Jalan40.csv,10908,10291,260,28,0.8680821728921699,0.0,C,40
E:\0.TA_Teguh\dataset3\C\Jalan41.csv,9820,9319,205,10,0.9232579194337585,0.0,C,41
E:\0.TA_Teguh\dataset3\C\Jalan42.csv,8401,8086,144,2,0.9567294908850086,0.0,C,42
E:\0.TA_Teguh\dataset3\C\Jalan43.csv,9929,8902,263,57,0.768094502617109,0.0,C,43
E:\0.TA_Teguh\dataset3\C\Jalan44.csv,12201,11537,265,27,0.8739710648020013,0.0,C,44
E:\0.TA_Teguh\dataset3\C\Jalan45.csv,9976,9462,210,11,0.9177584279398157,0.0,C,45
E:\0.TA_Teguh\dataset3\C\Jalan46.csv,11636,11139,199,9,0.9233510140851665,0.0,C,46
E:\0.TA_Teguh\dataset3\C\Jalan47.csv,13863,11560,486,149,0.6765762898770644,0.0,C,47
E:\0.TA_Teguh\dataset3\C\Jalan48.csv,18076,16880,478,88,0.7957146146005042,0.0,C,48
E:\0.TA_Teguh\dataset3\C\Jalan49.csv,5067,4641,143,28,0.7926082777630231,0.0,C,49
E:\0.TA_Teguh\dataset3\C\Jalan50.csv,8062,7713,172,23,0.8408354716591786,0.0,C,50
E:\0.TA_Teguh\dataset3\C\Jalan51.csv,10243,9020,176,38,0.7634530964254304,0.0,C,51
E:\0.TA_Teguh\dataset3\C\Jalan52.csv,1782,1288,155,94,0.3815527115017331,0.0,C,52
E:\0.TA_Teguh\dataset3\C\Jalan53.csv,2174,1362,155,94,0.38656159108209637,0.0,C,53
E:\0.TA_Teguh\dataset3\C\Jalan54.csv,3836,2442,161,69,0.5574459795646535,0.0,C,54
E:\0.TA_Teguh\dataset3\C\Jalan55.csv,6675,5409,163,46,0.6940684746937046,0.0,C,55
E:\0.TA_Teguh\dataset3\C\Jalan56.csv,4804,4523,138,44,0.6641236674912064,0.0,C,56
E:\0.TA_Teguh\dataset3\C\Jalan57.csv,8030,6604,166,52,0.6676949759181194,0.0,C,57
