input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\D\Jalan1.csv,3840,3264,120,38,0.6742172170192521,0.0,D,1
E:\0.TA_Teguh\dataset3\D\Jalan2.csv,7033,6521,123,25,0.7734322576965618,0.0,D,2
E:\0.TA_Teguh\dataset3\D\Jalan3.csv,7117,6302,126,33,0.7183021638645215,0.0,D,3
E:\0.TA_Teguh\dataset3\D\Jalan4.csv,1098,696,106,64,0.38486762191498475,0.0,D,4
E:\0.TA_Teguh\dataset3\D\Jalan5.csv,1795,1137,129,81,0.36551419623797043,0.0,D,5
E:\0.TA_Teguh\dataset3\D\Jalan6.csv,3916,3100,124,51,0.5720370611439493,0.0,D,6
E:\0.TA_Teguh\dataset3\D\Jalan7.csv,5536,4132,132,44,0.6474723009710885,0.0,D,7
E:\0.TA_Teguh\dataset3\D\Jalan8.csv,3953,3730,105,27,0.7257693894666004,0.0,D,8
E:\0.TA_Teguh\dataset3\D\Jalan9.csv,6108,5124,129,47,0.6173422712203772,0.0,D,9
E:\0.TA_Teguh\dataset3\D\Jalan10.csv,4146,3677,130,54,0.5702121605948689,0.0,D,10
E:\0.TA_Teguh\dataset3\D\Jalan11.csv,4193,3539,146,65,0.5397436769092944,0.0,D,11
E:\0.TA_Teguh\dataset3\D\Jalan12.csv,5358,5109,121,18,0.8297378932340971,0.0,D,12
E:\0.TA_Teguh\dataset3\D\Jalan13.csv,5419,4790,138,32,0.7493024303519373,0.0,D,13
E:\0.TA_Teguh\dataset3\D\Jalan14.csv,3711,3459,111,20,0.8005369108926509,0.0,D,14
E:\0.TA_Teguh\dataset3\D\Jalan15.csv,9116,7524,356,130,0.6227235561331144,0.0,D,15
E:\0.TA_Teguh\dataset3\D\Jalan16.csv,11748,11113,284,33,0.8623441030453419,0.0,D,16
E:\0.TA_Teguh\dataset3\D\Jalan17.csv,10743,10214,241,21,0.883648732538791,0.0,D,17
