input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\G\Jalan1.csv,4709,4426,100,7,0.8853442881799577,0.0,G,1
E:\0.TA_Teguh\dataset3\G\Jalan2.csv,7398,6831,113,12,0.8478891520855188,0.0,G,2
E:\0.TA_Teguh\dataset3\G\Jalan3.csv,5237,4867,108,11,0.8514435204261459,0.0,G,3
E:\0.TA_Teguh\dataset3\G\Jalan4.csv,769,350,105,57,0.43384305641448495,0.0,G,4
E:\0.TA_Teguh\dataset3\G\Jalan5.csv,1819,1414,106,29,0.6867548422695349,0.0,G,5
E:\0.TA_Teguh\dataset3\G\Jalan6.csv,2868,2148,131,43,0.6346394341648339,0.0,G,6
E:\0.TA_Teguh\dataset3\G\Jalan7.csv,5771,4720,124,15,0.8140932566369736,0.0,G,7
E:\0.TA_Teguh\dataset3\G\Jalan8.csv,4287,3874,99,14,0.809819249796648,0.0,G,8
E:\0.TA_Teguh\dataset3\G\Jalan9.csv,6052,5332,117,20,0.7824742242929403,0.0,G,9
E:\0.TA_Teguh\dataset3\G\Jalan10.csv,4292,3752,133,36,0.6897439732057286,0.0,G,10
E:\0.TA_Teguh\dataset3\G\Jalan11.csv,4554,3736,123,49,0.5695990948367571,0.0,G,11
E:\0.TA_Teguh\dataset3\G\Jalan12.csv,4927,4413,135,38,0.6696320716604627,0.0,G,12
E:\0.TA_Teguh\dataset3\G\Jalan13.csv,6916,5994,131,22,0.7869909539668886,0.0,G,13
E:\0.TA_Teguh\dataset3\G\Jalan14.csv,4636,4041,135,29,0.7465292894296051,0.0,G,14
E:\0.TA_Teguh\dataset3\G\Jalan15.csv,8608,7512,295,60,0.7517745137945083,0.0,G,15
E:\0.TA_Teguh\dataset3\G\Jalan16.csv,10528,9774,245,9,0.907026510432407,0.0,G,16
E:\0.TA_Teguh\dataset3\G\Jalan17.csv,10857,10055,221,7,0.9030879889816906,0.0,G,17
E:\0.TA_Teguh\dataset3\G\Jalan18.csv,12818,12140,193,2,0.9346340894770341,0.0,G,18
E:\0.TA_Teguh\dataset3\G\Jalan19.csv,7979,7235,253,23,0.8559061924638844,0.0,G,19
E:\0.TA_Teguh\dataset3\G\Jalan20.csv,7516,6920,207,11,0.8885969981677514,0.0,G,20
E:\0.TA_Teguh\dataset3\G\Jalan21.csv,9023,8400,176,3,0.919176986933034,0.0,G,21
E:\0.TA_Teguh\dataset3\G\Jalan22.csv,10568,9995,156,1,0.9339804276990693,0.0,G,22
E:\0.TA_Teguh\dataset3\G\Jalan23.csv,15323,13637,449,62,0.8100868775461381,0.0,G,23
E:\0.TA_Teguh\dataset3\G\Jalan24.csv,19988,18324,421,47,0.8377447405998967,0.0,G,24
E:\0.TA_Teguh\dataset3\G\Jalan25.csv,3089,2655,80,16,0.7577207145707685,0.0,G,25
E:\0.TA_Teguh\dataset3\G\Jalan26.csv,5952,5281,94,17,0.7753784652531647,0.0,G,26
E:\0.TA_Teguh\dataset3\G\Jalan27.csv,4222,3772,84,17,0.7495336451014174,0.0,G,27
E:\0.TA_Teguh\dataset3\G\Jalan28.csv,595,394,84,41,0.49443422401156734,0.0,G,28
E:\0.TA_Teguh\dataset3\G\Jalan29.csv,1715,964,105,48,0.5145213368176067,0.0,G,29
E:\0.TA_Teguh\dataset3\G\Jalan30.csv,3235,2347,95,25,0.6922965604334698,0.0,G,30
E:\0.TA_Teguh\dataset3\G\Jalan31.csv,4302,3155,92,33,0.602786878780941,0.0,G,31
E:\0.TA_Teguh\dataset3\G\Jalan32.csv,2976,2750,70,7,0.8500283633409755,0.0,G,32
E:\0.TA_Teguh\dataset3\G\Jalan33.csv,3965,3032,101,37,0.5917510933355489,0.0,G,33
E:\0.TA_Teguh\dataset3\G\Jalan34.csv,2923,2520,92,33,0.6047462968945854,0.0,G,34
E:\0.TA_Teguh\dataset3\G\Jalan35.csv,3756,3013,112,47,0.5514005483438019,0.0,G,35
E:\0.TA_Teguh\dataset3\G\Jalan36.csv,4055,3608,93,3,0.9033192221718874,0.0,G,36
E:\0.TA_Teguh\dataset3\G\Jalan37.csv,4846,4283,95,10,0.8382051046028592,0.0,G,37
E:\0.TA_Teguh\dataset3\G\Jalan38.csv,3391,3035,90,18,0.7534788801522917,0.0,G,38
E:\0.TA_Teguh\dataset3\G\Jalan39.csv,8017,6888,202,17,0.8651537273641148,0.0,G,39
E:\0.TA_Teguh\dataset3\G\Jalan40.csv,7984,7390,195,16,0.8641752528904892,0.0,G,40
E:\0.TA_Teguh\dataset3\G\Jalan41.csv,9806,9132,170,1,0.926587591609427,0.0,G,41
E:\0.TA_Teguh\dataset3\G\Jalan42.csv,10431,9709,148,1,0.9232820672668515,0.0,G,42
E:\0.TA_Teguh\dataset3\G\Jalan43.csv,7273,6359,187,16,0.8596490106933591,0.0,G,43
E:\0.TA_Teguh\dataset3\G\Jalan44.csv,7417,6857,179,3,0.9201769892262377,0.0,G,44
E:\0.TA_Teguh\dataset3\G\Jalan45.csv,9042,8456,151,2,0.9259128510289226,0.0,G,45
E:\0.TA_Teguh\dataset3\G\Jalan46.csv,7088,6624,102,0,0.9308803581313003,0.7142857142857143,G,46
E:\0.TA_Teguh\dataset3\G\Jalan47.csv,13381,11957,335,39,0.8333763595342972,0.0,G,47
E:\0.TA_Teguh\dataset3\G\Jalan48.csv,16524,15339,330,19,0.8914666278506606,0.0,G,48
E:\0.TA_Teguh\dataset3\G\Jalan49.csv,4630,4084,113,21,0.7745007427187656,0.0,G,49
E:\0.TA_Teguh\dataset3\G\Jalan50.csv,8089,7387,137,28,0.7578986454031169,0.0,G,50
E:\0.TA_Teguh\dataset3\G\Jalan51.csv,7280,6438,134,25,0.7685368435545576,0.0,G,51
E:\0.TA_Teguh\dataset3\G\Jalan52.csv,1535,1127,131,55,0.553986496707802,0.0,G,52
E:\0.TA_Teguh\dataset3\G\Jalan53.csv,2323,1571,140,56,0.5704496549111379,0.0,G,53
E:\0.TA_Teguh\dataset3\G\Jalan54.csv,3705,2284,159,49,0.6485150929161679,0.0,G,54
E:\0.TA_Teguh\dataset3\G\Jalan55.csv,4937,4089,97,12,0.8232614605569475,0.0,G,55
E:\0.TA_Teguh\dataset3\G\Jalan56.csv,4218,3946,90,6,0.8843698408225893,0.0,G,56
E:\0.TA_Teguh\dataset3\G\Jalan57.csv,6116,5081,118,34,0.669309445886932,0.0,G,57
E:\0.TA_Teguh\dataset3\G\Jalan58.csv,5626,4935,141,41,0.6641862371381565,0.0,G,58
E:\0.TA_Teguh\dataset3\G\Jalan59.csv,5626,4935,141,41,0.6641862371381565,0.0,G,59
E:\0.TA_Teguh\dataset3\G\Jalan60.csv,6549,5518,165,34,0.7373993573253727,0.0,G,60
E:\0.TA_Teguh\dataset3\G\Jalan61.csv,5580,5138,121,11,0.85367671197743,0.0,G,61
E:\0.TA_Teguh\dataset3\G\Jalan62.csv,6288,5534,142,22,0.797096922940965,0.0,G,62
E:\0.TA_Teguh\dataset3\G\Jalan63.csv,11345,9950,309,21,0.8832488302784417,0.0,G,63
E:\0.TA_Teguh\dataset3\G\Jalan64.csv,11138,10359,276,13,0.8951770502885155,0.0,G,64
E:\0.TA_Teguh\dataset3\G\Jalan65.csv,12529,11704,207,3,0.9233863012162362,0.0,G,65
E:\0.TA_Teguh\dataset3\G\Jalan66.csv,13931,13084,202,0,0.9371276375093638,0.7916666666666666,G,66
E:\0.TA_Teguh\dataset3\G\Jalan67.csv,10127,9195,273,25,0.8566718370568009,0.0,G,67
E:\0.TA_Teguh\dataset3\G\Jalan68.csv,10295,9523,234,9,0.9017024168985722,0.0,G,68
E:\0.TA_Teguh\dataset3\G\Jalan69.csv,12390,11661,193,1,0.9382580716905913,0.0,G,69
E:\0.TA_Teguh\dataset3\G\Jalan70.csv,12505,11815,180,1,0.9360328851335527,0.0,G,70
