input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\C\Jalan1.csv,4900,4305,158,48,0.6773919626054893,0.0,C,1
E:\0.TA_Teguh\dataset3\C\Jalan2.csv,7355,6953,149,29,0.7728534246239216,0.0,C,2
E:\0.TA_Teguh\dataset3\C\Jalan3.csv,10578,9394,183,41,0.7546779581970666,0.0,C,3
E:\0.TA_Teguh\dataset3\C\Jalan4.csv,1451,921,126,86,0.3043047188372335,0.0,C,4
E:\0.TA_Teguh\dataset3\C\Jalan5.csv,1830,943,160,123,0.2247130224931413,0.0,C,5
E:\0.TA_Teguh\dataset3\C\Jalan6.csv,3008,2069,161,98,0.3781411071936192,0.0,C,6
E:\0.TA_Teguh\dataset3\C\Jalan7.csv,5889,4325,180,66,0.6063862425525525,0.0,C,7
E:\0.TA_Teguh\dataset3\C\Jalan8.csv,5192,4834,141,50,0.6286840705611524,0.0,C,8
E:\0.TA_Teguh\dataset3\C\Jalan9.csv,4357,3767,155,68,0.544409591753602,0.0,C,9
E:\0.TA_Teguh\dataset3\C\Jalan10.csv,5260,4658,176,84,0.5066503818706922,0.0,C,10
E:\0.TA_Teguh\dataset3\C\Jalan11.csv,6301,5127,160,70,0.5413991398962656,0.0,C,11
E:\0.TA_Teguh\dataset3\C\Jalan12.csv,5562,5091,149,40,0.7028459504022007,0.0,C,12
E:\0.TA_Teguh\dataset3\C\Jalan13.csv,7144,6224,187,57,0.6703653730022059,0.0,C,13
E:\0.TA_Teguh\dataset3\C\Jalan14.csv,4385,3859,156,64,0.5709390495740019,0.0,C,14
E:\0.TA_Teguh\dataset3\C\Jalan15.csv,13239,11307,450,166,0.6081449304743416,0.0,C,15
E:\0.TA_Teguh\dataset3\C\Jalan16.csv,14787,13558,348,63,0.786762452918771,0.0,C,16
E:\0.TA_Teguh\dataset3\C\Jalan17.csv,14834,13962,320,44,0.8309203700405803,0.0,C,17
E:\0.TA_Teguh\dataset3\C\Jalan18.csv,12298,11552,231,30,0.8340346941905196,0.0,C,18
E:\0.TA_Teguh\dataset3\C\Jalan19.csv,12702,11451,370,97,0.7152745606922197,0.0,C,19
E:\0.TA_Teguh\dataset3\C\Jalan20.csv,11493,10552,334,82,0.7275531966778496,0.0,C,20
E:\0.TA_Teguh\dataset3\C\Jalan21.csv,14260,13519,272,35,0.8418494817287601,0.0,C,21
E:\0.TA_Teguh\dataset3\C\Jalan22.csv,14056,13397,228,12,0.9092269554584669,0.0,C,22
E:\0.TA_Teguh\dataset3\C\Jalan23.csv,19531,15608,658,254,0.5922114113902187,0.0,C,23
E:\0.TA_Teguh\dataset3\C\Jalan24.csv,25393,23057,664,180,0.7051440652899685,0.0,C,24
E:\0.TA_Teguh\dataset3\C\Jalan25.csv,3772,3140,134,57,0.5607060122515511,0.0,C,25
E:\0.TA_Teguh\dataset3\C\Jalan26.csv,7483,7050,153,36,0.7400507164882894,0.0,C,26
E:\0.TA_Teguh\dataset3\C\Jalan27.csv,6355,5390,123,36,0.6804809194958044,0.0,C,27
E:\0.TA_Teguh\dataset3\C\Jalan28.csv,942,493,93,70,0.23897070235230627,0.0,C,28
E:\0.TA_Teguh\dataset3\C\Jalan29.csv,1389,763,117,91,0.2164828285280361,0.0,C,29
E:\0.TA_Teguh\dataset3\C\Jalan30.csv,2342,1486,131,73,0.42462033718124065,0.0,C,30
E:\0.TA_Teguh\dataset3\C\Jalan31.csv,3938,2469,136,70,0.46529133383245547,0.0,C,31
E:\0.TA_Teguh\dataset3\C\Jalan32.csv,4713,4450,104,31,0.6764423521948492,0.0,C,32
E:\0.TA_Teguh\dataset3\C\Jalan33.csv,4802,3915,122,51,0.5565051224610252,0.0,C,33
E:\0.TA_Teguh\dataset3\C\Jalan34.csv,3835,2995,136,70,0.46435518507954743,0.0,C,34
E:\0.TA_Teguh\dataset3\C\Jalan35.csv,3030,2568,120,50,0.5600631693594188,0.0,C,35
E:\0.TA_Teguh\dataset3\C\Jalan36.csv,5084,4541,140,55,0.5866811932753964,0.0,C,36
E:\0.TA_Teguh\dataset3\C\Jalan37.csv,4794,4146,125,35,0.6953083512837581,0.0,C,37
E:\0.TA_Teguh\dataset3\C\Jalan38.csv,2855,2296,132,76,0.41007390850796926,0.0,C,38
E:\0.TA_Teguh\dataset3\C\Jalan39.csv,8928,7550,278,88,0.6597404041366869,0.0,C,39
E:\0.TA_Teguh\dataset3\C\Jalan40.csv,10908,10044,260,52,0.770724471757194,0.0,C,40
E:\0.TA_Teguh\dataset3\C\Jalan41.csv,9820,9157,205,21,0.8629179358482821,0.0,C,41
E:\0.TA_Teguh\dataset3\C\Jalan42.csv,8401,7992,144,8,0.9088335322272548,0.0,C,42
E:\0.TA_Teguh\dataset3\C\Jalan43.csv,9929,8730,263,71,0.7093061884151838,0.0,C,43
E:\0.TA_Teguh\dataset3\C\Jalan44.csv,12201,11353,265,41,0.8144719985232134,0.0,C,44
E:\0.TA_Teguh\dataset3\C\Jalan45.csv,9976,9297,210,22,0.8568827614535991,0.0,C,45
E:\0.TA_Teguh\dataset3\C\Jalan46.csv,11636,11018,199,16,0.882179733810354,0.0,C,46
E:\0.TA_Teguh\dataset3\C\Jalan47.csv,13863,11164,486,188,0.5903489988216154,0.0,C,47
E:\0.TA_Teguh\dataset3\C\Jalan48.csv,18076,16532,478,119,0.7264226095668446,0.0,C,48
E:\0.TA_Teguh\dataset3\C\Jalan49.csv,5067,4525,143,40,0.7054903220912389,0.0,C,49
E:\0.TA_Teguh\dataset3\C\Jalan50.csv,8062,7604,172,29,0.7981064583672245,0.0,C,50
E:\0.TA_Teguh\dataset3\C\Jalan51.csv,10243,8970,176,40,0.7483981392309599,0.0,C,51
E:\0.TA_Teguh\dataset3\C\Jalan52.csv,1782,1206,155,104,0.3138930149570436,0.0,C,52
E:\0.TA_Teguh\dataset3\C\Jalan53.csv,2174,1277,155,104,0.32057999536968856,0.0,C,53
E:\0.TA_Teguh\dataset3\C\Jalan54.csv,3836,2291,161,87,0.4435517391948935,0.0,C,54
E:\0.TA_Teguh\dataset3\C\Jalan55.csv,6675,5305,163,54,0.6403529167558135,0.0,C,55
E:\0.TA_Teguh\dataset3\C\Jalan56.csv,4804,4426,138,53,0.5956938327795466,0.0,C,56
E:\0.TA_Teguh\dataset3\C\Jalan57.csv,8030,6486,166,62,0.6037217392770925,0.0,C,57
E:\0.TA_Teguh\dataset3\C\Jalan58.csv,6040,5148,180,79,0.5427131749918388,0.0,C,58
E:\0.TA_Teguh\dataset3\C\Jalan59.csv,4852,4295,174,68,0.5881689752907988,0.0,C,59
E:\0.TA_Teguh\dataset3\C\Jalan60.csv,6292,5746,157,32,0.7655964670369161,0.0,C,60
E:\0.TA_Teguh\dataset3\C\Jalan61.csv,6207,5631,164,50,0.6747450534123645,0.0,C,61
E:\0.TA_Teguh\dataset3\C\Jalan62.csv,3959,3422,154,61,0.5772204048129171,0.0,C,62
E:\0.TA_Teguh\dataset3\C\Jalan63.csv,13323,10952,474,195,0.5707499100046913,0.0,C,63
