input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\J\Jalan1.csv,4994,4335,110,23,0.7776424724068011,0.0,J,1
E:\0.TA_Teguh\dataset3\J\Jalan2.csv,6745,6354,105,8,0.8993398717055562,0.0,J,2
E:\0.TA_Teguh\dataset3\J\Jalan3.csv,6898,5920,119,31,0.7165307258348745,0.0,J,3
E:\0.TA_Teguh\dataset3\J\Jalan4.csv,1354,961,98,56,0.42087079181926756,0.0,J,4
E:\0.TA_Teguh\dataset3\J\Jalan5.csv,2442,1520,122,65,0.4563695892312387,0.0,J,5
E:\0.TA_Teguh\dataset3\J\Jalan6.csv,4879,2890,120,49,0.5751530416228534,0.0,J,6
E:\0.TA_Teguh\dataset3\J\Jalan7.csv,5028,3962,108,32,0.6810367153176548,0.0,J,7
E:\0.TA_Teguh\dataset3\J\Jalan8.csv,3938,3617,98,27,0.7047795805707835,0.0,J,8
E:\0.TA_Teguh\dataset3\J\Jalan9.csv,5710,4687,115,34,0.6796030781677997,0.0,J,9
E:\0.TA_Teguh\dataset3\J\Jalan10.csv,4724,4109,130,56,0.5527251613365772,0.0,J,10
E:\0.TA_Teguh\dataset3\J\Jalan11.csv,5916,5380,127,29,0.7556887393178254,0.0,J,11
E:\0.TA_Teguh\dataset3\J\Jalan12.csv,4939,4599,112,25,0.7548753627338429,0.0,J,12
E:\0.TA_Teguh\dataset3\J\Jalan13.csv,6107,5264,134,38,0.6943017092202517,0.0,J,13
E:\0.TA_Teguh\dataset3\J\Jalan14.csv,4291,3932,115,29,0.7294935135583099,0.0,J,14
E:\0.TA_Teguh\dataset3\J\Jalan15.csv,9992,7715,320,111,0.6384107471840468,0.0,J,15
E:\0.TA_Teguh\dataset3\J\Jalan16.csv,10075,9400,244,49,0.7788220154441373,0.0,J,16
E:\0.TA_Teguh\dataset3\J\Jalan17.csv,9776,9168,228,36,0.8187549317395731,0.0,J,17
E:\0.TA_Teguh\dataset3\J\Jalan18.csv,11686,11198,178,11,0.9078263997087486,0.0,J,18
E:\0.TA_Teguh\dataset3\J\Jalan19.csv,10180,9316,250,61,0.7373379245823144,0.0,J,19
E:\0.TA_Teguh\dataset3\J\Jalan20.csv,11936,11436,233,23,0.879503722161723,0.0,J,20
E:\0.TA_Teguh\dataset3\J\Jalan21.csv,12496,11932,206,7,0.9326690269777225,0.0,J,21
E:\0.TA_Teguh\dataset3\J\Jalan22.csv,11082,10600,184,15,0.8902737966999513,0.0,J,22
E:\0.TA_Teguh\dataset3\J\Jalan23.csv,19496,16324,541,138,0.7264010496080684,0.0,J,23
E:\0.TA_Teguh\dataset3\J\Jalan24.csv,26649,24288,525,105,0.781361122840868,0.0,J,24
E:\0.TA_Teguh\dataset3\J\Jalan25.csv,3952,3299,96,31,0.6629821145765497,0.0,J,25
E:\0.TA_Teguh\dataset3\J\Jalan26.csv,4468,4224,89,17,0.7818262124678007,0.0,J,26
E:\0.TA_Teguh\dataset3\J\Jalan27.csv,5363,4650,94,21,0.7558206549375461,0.0,J,27
E:\0.TA_Teguh\dataset3\J\Jalan28.csv,1064,671,87,59,0.313769216156718,0.0,J,28
E:\0.TA_Teguh\dataset3\J\Jalan29.csv,1820,1267,94,48,0.474378346350561,0.0,J,29
E:\0.TA_Teguh\dataset3\J\Jalan30.csv,3353,2220,91,34,0.6099611142162173,0.0,J,30
E:\0.TA_Teguh\dataset3\J\Jalan31.csv,4488,3473,93,33,0.627594578122951,0.0,J,31
E:\0.TA_Teguh\dataset3\J\Jalan32.csv,3070,2739,79,28,0.6260976585219334,0.0,J,32
E:\0.TA_Teguh\dataset3\J\Jalan33.csv,4087,3602,92,23,0.7327224962841774,0.0,J,33
E:\0.TA_Teguh\dataset3\J\Jalan34.csv,3606,3069,98,41,0.5681467058871714,0.0,J,34
E:\0.TA_Teguh\dataset3\J\Jalan35.csv,4526,3718,96,31,0.6557753298699004,0.0,J,35
E:\0.TA_Teguh\dataset3\J\Jalan36.csv,2894,2556,85,24,0.7026646307965594,0.0,J,36
E:\0.TA_Teguh\dataset3\J\Jalan37.csv,3929,3538,98,22,0.755324603305225,0.0,J,37
E:\0.TA_Teguh\dataset3\J\Jalan38.csv,3636,3331,97,31,0.6633288381270372,0.0,J,38
E:\0.TA_Teguh\dataset3\J\Jalan39.csv,8986,8509,198,24,0.855668885322846,0.0,J,39
E:\0.TA_Teguh\dataset3\J\Jalan40.csv,8986,8509,198,24,0.855668885322846,0.0,J,40
E:\0.TA_Teguh\dataset3\J\Jalan41.csv,8912,8458,159,8,0.9186454444373394,0.0,J,41
E:\0.TA_Teguh\dataset3\J\Jalan42.csv,8927,8582,134,7,0.9199230953398039,0.0,J,42
E:\0.TA_Teguh\dataset3\J\Jalan43.csv,9986,9405,193,19,0.8774519446210957,0.0,J,43
E:\0.TA_Teguh\dataset3\J\Jalan44.csv,11224,10726,193,11,0.9171530617554388,0.0,J,44
E:\0.TA_Teguh\dataset3\J\Jalan45.csv,10242,9864,151,3,0.9504814245281312,0.0,J,45
E:\0.TA_Teguh\dataset3\J\Jalan46.csv,9296,8978,123,0,0.9702156177119076,0.9090909090909091,J,46
E:\0.TA_Teguh\dataset3\J\Jalan47.csv,15211,13540,386,96,0.7312650728183354,0.0,J,47
E:\0.TA_Teguh\dataset3\J\Jalan48.csv,18564,16965,418,98,0.7453332273549961,0.0,J,48
E:\0.TA_Teguh\dataset3\J\Jalan49.csv,6008,5191,138,30,0.7689610977841226,0.0,J,49
E:\0.TA_Teguh\dataset3\J\Jalan50.csv,6693,6270,130,24,0.7898769656183985,0.0,J,50
E:\0.TA_Teguh\dataset3\J\Jalan51.csv,7635,6538,139,34,0.7322259643438097,0.0,J,51
E:\0.TA_Teguh\dataset3\J\Jalan52.csv,1809,1386,112,60,0.4541158497084549,0.0,J,52
E:\0.TA_Teguh\dataset3\J\Jalan53.csv,2958,1677,148,83,0.431060107471735,0.0,J,53
E:\0.TA_Teguh\dataset3\J\Jalan54.csv,3942,2649,146,65,0.5429338403554526,0.0,J,54
E:\0.TA_Teguh\dataset3\J\Jalan55.csv,7236,6229,138,37,0.7103274467929431,0.0,J,55
E:\0.TA_Teguh\dataset3\J\Jalan56.csv,4484,4180,113,28,0.7290313965659627,0.0,J,56
E:\0.TA_Teguh\dataset3\J\Jalan57.csv,5898,5176,136,44,0.6610298668226475,0.0,J,57
E:\0.TA_Teguh\dataset3\J\Jalan58.csv,4973,4330,140,51,0.617328027408802,0.0,J,58
E:\0.TA_Teguh\dataset3\J\Jalan59.csv,8155,6442,155,55,0.624990186926824,0.0,J,59
E:\0.TA_Teguh\dataset3\J\Jalan60.csv,4593,4072,126,34,0.7124928653491038,0.0,J,60
E:\0.TA_Teguh\dataset3\J\Jalan61.csv,7183,6368,150,28,0.7916919567221087,0.0,J,61
