input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\B\Jalan1.csv,3882,3526,112,28,0.7330185226107282,0.0,B,1
E:\0.TA_Teguh\dataset3\B\Jalan2.csv,8110,7690,120,14,0.8575346293354726,0.0,B,2
E:\0.TA_Teguh\dataset3\B\Jalan3.csv,7762,6933,117,24,0.7725630936310677,0.0,B,3
E:\0.TA_Teguh\dataset3\B\Jalan4.csv,1097,540,111,88,0.20086061758493404,0.0,B,4
E:\0.TA_Teguh\dataset3\B\Jalan5.csv,2269,1509,123,70,0.42077030095406776,0.0,B,5
E:\0.TA_Teguh\dataset3\B\Jalan6.csv,3905,2548,140,66,0.5136597009569961,0.0,B,6
E:\0.TA_Teguh\dataset3\B\Jalan7.csv,6318,4618,140,56,0.582347586990889,0.0,B,7
E:\0.TA_Teguh\dataset3\B\Jalan8.csv,3291,3085,109,38,0.6315997965313996,0.0,B,8
E:\0.TA_Teguh\dataset3\B\Jalan9.csv,5770,4656,121,42,0.6272732456230286,0.0,B,9
E:\0.TA_Teguh\dataset3\B\Jalan10.csv,4725,4209,134,58,0.5510949062355763,0.0,B,10
E:\0.TA_Teguh\dataset3\B\Jalan11.csv,4466,3761,133,50,0.6049954824635139,0.0,B,11
E:\0.TA_Teguh\dataset3\B\Jalan12.csv,5336,4865,130,41,0.6625210857442732,0.0,B,12
E:\0.TA_Teguh\dataset3\B\Jalan13.csv,6804,6250,138,37,0.7112482919047161,0.0,B,13
E:\0.TA_Teguh\dataset3\B\Jalan14.csv,4566,4099,137,49,0.628652960562458,0.0,B,14
E:\0.TA_Teguh\dataset3\B\Jalan15.csv,11143,9394,329,112,0.64042792016702,0.0,B,15
E:\0.TA_Teguh\dataset3\B\Jalan16.csv,11847,11151,285,58,0.7729469960376927,0.0,B,16
E:\0.TA_Teguh\dataset3\B\Jalan17.csv,12211,11617,238,28,0.8528562115515521,0.0,B,17
E:\0.TA_Teguh\dataset3\B\Jalan18.csv,13863,13348,193,6,0.9385044083076769,0.0,B,18
E:\0.TA_Teguh\dataset3\B\Jalan19.csv,9722,8497,295,85,0.6942341792541235,0.0,B,19
E:\0.TA_Teguh\dataset3\B\Jalan20.csv,9423,8731,258,61,0.7420871287913511,0.0,B,20
E:\0.TA_Teguh\dataset3\B\Jalan21.csv,13130,12616,209,9,0.9258140696830417,0.0,B,21
E:\0.TA_Teguh\dataset3\B\Jalan22.csv,13471,12975,184,8,0.9256316527532773,0.0,B,22
E:\0.TA_Teguh\dataset3\B\Jalan23.csv,20772,18687,532,138,0.7199822855256117,0.0,B,23
E:\0.TA_Teguh\dataset3\B\Jalan24.csv,22976,21125,527,125,0.742807163089184,0.0,B,24
E:\0.TA_Teguh\dataset3\B\Jalan25.csv,3203,2933,96,26,0.7083868015870528,0.0,B,25
E:\0.TA_Teguh\dataset3\B\Jalan26.csv,6315,5657,108,28,0.7170604078842573,0.0,B,26
E:\0.TA_Teguh\dataset3\B\Jalan27.csv,6216,5480,98,22,0.753554001137441,0.0,B,27
E:\0.TA_Teguh\dataset3\B\Jalan28.csv,858,424,90,69,0.2297063492063492,0.0,B,28
E:\0.TA_Teguh\dataset3\B\Jalan29.csv,2261,1495,109,55,0.4842606126471437,0.0,B,29
E:\0.TA_Teguh\dataset3\B\Jalan30.csv,3605,2162,122,71,0.4051444510608545,0.0,B,30
E:\0.TA_Teguh\dataset3\B\Jalan31.csv,4201,3280,115,46,0.5787519000069141,0.0,B,31
E:\0.TA_Teguh\dataset3\B\Jalan32.csv,3219,2957,92,37,0.5803320524591746,0.0,B,32
E:\0.TA_Teguh\dataset3\B\Jalan33.csv,4230,3207,108,52,0.5001845828061189,0.0,B,33
E:\0.TA_Teguh\dataset3\B\Jalan34.csv,3302,2920,104,44,0.5590808602560591,0.0,B,34
E:\0.TA_Teguh\dataset3\B\Jalan35.csv,3232,2634,108,43,0.5795434123942275,0.0,B,35
E:\0.TA_Teguh\dataset3\B\Jalan36.csv,3061,2664,98,36,0.6139156639555191,0.0,B,36
E:\0.TA_Teguh\dataset3\B\Jalan37.csv,4240,3714,107,30,0.6949549797544455,0.0,B,37
E:\0.TA_Teguh\dataset3\B\Jalan38.csv,3329,2917,104,43,0.5664140373635018,0.0,B,38
E:\0.TA_Teguh\dataset3\B\Jalan39.csv,8992,7589,277,104,0.6061843782425486,0.0,B,39
