input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\G\Jalan1.csv,4709,4528,100,8,0.9002369411626607,0.0,G,1
E:\0.TA_Teguh\dataset3\G\Jalan2.csv,7398,6982,113,15,0.8444032213115823,0.0,G,2
E:\0.TA_Teguh\dataset3\G\Jalan3.csv,5237,4929,108,24,0.7573775303321942,0.0,G,3
E:\0.TA_Teguh\dataset3\G\Jalan4.csv,769,115,105,99,0.05541125541125541,0.0,G,4
E:\0.TA_Teguh\dataset3\G\Jalan5.csv,1819,1286,106,60,0.4246643261998352,0.0,G,5
E:\0.TA_Teguh\dataset3\G\Jalan6.csv,2868,2050,131,69,0.4608633741038515,0.0,G,6
E:\0.TA_Teguh\dataset3\G\Jalan7.csv,5771,4891,124,21,0.8067542654568222,0.0,G,7
E:\0.TA_Teguh\dataset3\G\Jalan8.csv,4287,3901,99,28,0.6968464700172484,0.0,G,8
E:\0.TA_Teguh\dataset3\G\Jalan9.csv,6052,5401,117,32,0.7044016864007715,0.0,G,9
E:\0.TA_Teguh\dataset3\G\Jalan10.csv,4292,3724,133,57,0.5539625908828756,0.0,G,10
E:\0.TA_Teguh\dataset3\G\Jalan11.csv,4554,3803,123,53,0.5510450699126976,0.0,G,11
E:\0.TA_Teguh\dataset3\G\Jalan12.csv,4927,4506,135,46,0.6414830860161715,0.0,G,12
E:\0.TA_Teguh\dataset3\G\Jalan13.csv,6916,6095,131,32,0.7343933372310718,0.0,G,13
E:\0.TA_Teguh\dataset3\G\Jalan14.csv,4636,4031,135,47,0.634439779215615,0.0,G,14
E:\0.TA_Teguh\dataset3\G\Jalan15.csv,8608,7402,295,117,0.5899021195946097,0.0,G,15
E:\0.TA_Teguh\dataset3\G\Jalan16.csv,10528,9866,245,40,0.8115500367631149,0.0,G,16
E:\0.TA_Teguh\dataset3\G\Jalan17.csv,10857,10216,221,25,0.8537431694733276,0.0,G,17
E:\0.TA_Teguh\dataset3\G\Jalan18.csv,12818,12349,193,14,0.9003614592982863,0.0,G,18
E:\0.TA_Teguh\dataset3\G\Jalan19.csv,7979,7156,253,69,0.7056619386830174,0.0,G,19
E:\0.TA_Teguh\dataset3\G\Jalan20.csv,7516,6910,207,43,0.7688271190433196,0.0,G,20
E:\0.TA_Teguh\dataset3\G\Jalan21.csv,9023,8554,176,15,0.8848556172111341,0.0,G,21
E:\0.TA_Teguh\dataset3\G\Jalan22.csv,10568,10180,156,6,0.9311903300247355,0.0,G,22
E:\0.TA_Teguh\dataset3\G\Jalan23.csv,15323,13667,449,123,0.7052503834317569,0.0,G,23
E:\0.TA_Teguh\dataset3\G\Jalan24.csv,19988,18642,421,78,0.793275900988906,0.0,G,24
E:\0.TA_Teguh\dataset3\G\Jalan25.csv,3089,2729,80,19,0.7518537377157839,0.0,G,25
E:\0.TA_Teguh\dataset3\G\Jalan26.csv,5952,5406,94,19,0.7773667396556451,0.0,G,26
E:\0.TA_Teguh\dataset3\G\Jalan27.csv,4222,3818,84,20,0.7363671060089046,0.0,G,27
E:\0.TA_Teguh\dataset3\G\Jalan28.csv,595,225,84,73,0.12944099378881985,0.0,G,28
E:\0.TA_Teguh\dataset3\G\Jalan29.csv,1715,873,105,67,0.3533663757396764,0.0,G,29
E:\0.TA_Teguh\dataset3\G\Jalan30.csv,3235,2317,95,40,0.5591490005721912,0.0,G,30
E:\0.TA_Teguh\dataset3\G\Jalan31.csv,4302,3239,92,35,0.601156274196388,0.0,G,31
E:\0.TA_Teguh\dataset3\G\Jalan32.csv,2976,2757,70,21,0.6822824874954269,0.0,G,32
E:\0.TA_Teguh\dataset3\G\Jalan33.csv,3965,3043,101,44,0.5400818544719335,0.0,G,33
E:\0.TA_Teguh\dataset3\G\Jalan34.csv,2923,2527,92,43,0.5168702018207251,0.0,G,34
E:\0.TA_Teguh\dataset3\G\Jalan35.csv,3756,3020,112,57,0.4751367995858849,0.0,G,35
E:\0.TA_Teguh\dataset3\G\Jalan36.csv,4055,3673,93,15,0.814061248248906,0.0,G,36
E:\0.TA_Teguh\dataset3\G\Jalan37.csv,4846,4362,95,16,0.8058853316531992,0.0,G,37
E:\0.TA_Teguh\dataset3\G\Jalan38.csv,3391,3068,90,26,0.6934197750073159,0.0,G,38
E:\0.TA_Teguh\dataset3\G\Jalan39.csv,8017,6857,202,56,0.7014023434580459,0.0,G,39
E:\0.TA_Teguh\dataset3\G\Jalan40.csv,7984,7372,195,47,0.7370298776430902,0.0,G,40
E:\0.TA_Teguh\dataset3\G\Jalan41.csv,9806,9333,170,11,0.902659723000931,0.0,G,41
E:\0.TA_Teguh\dataset3\G\Jalan42.csv,10431,10011,148,7,0.9213884675679841,0.0,G,42
E:\0.TA_Teguh\dataset3\G\Jalan43.csv,7273,6314,187,53,0.6963021349538756,0.0,G,43
E:\0.TA_Teguh\dataset3\G\Jalan44.csv,7417,6889,179,28,0.8178679138883552,0.0,G,44
E:\0.TA_Teguh\dataset3\G\Jalan45.csv,9042,8610,151,8,0.9133573875009602,0.0,G,45
E:\0.TA_Teguh\dataset3\G\Jalan46.csv,7088,6774,102,4,0.9247246449797548,0.0,G,46
E:\0.TA_Teguh\dataset3\G\Jalan47.csv,13381,12039,335,82,0.7335805037876552,0.0,G,47
E:\0.TA_Teguh\dataset3\G\Jalan48.csv,16524,15595,330,47,0.835633481832701,0.0,G,48
E:\0.TA_Teguh\dataset3\G\Jalan49.csv,4630,4198,113,22,0.789026586695299,0.0,G,49
E:\0.TA_Teguh\dataset3\G\Jalan50.csv,8089,7512,137,33,0.740159564986187,0.0,G,50
E:\0.TA_Teguh\dataset3\G\Jalan51.csv,7280,6537,134,32,0.7408592319110503,0.0,G,51
E:\0.TA_Teguh\dataset3\G\Jalan52.csv,1535,918,131,96,0.2607483593669822,0.0,G,52
E:\0.TA_Teguh\dataset3\G\Jalan53.csv,2323,1425,140,85,0.384342158945165,0.0,G,53
E:\0.TA_Teguh\dataset3\G\Jalan54.csv,3705,2130,159,86,0.44573082685840043,0.0,G,54
E:\0.TA_Teguh\dataset3\G\Jalan55.csv,4937,4202,97,15,0.821502823831967,0.0,G,55
E:\0.TA_Teguh\dataset3\G\Jalan56.csv,4218,3952,90,22,0.7330437855221374,0.0,G,56
E:\0.TA_Teguh\dataset3\G\Jalan57.csv,6116,5111,118,48,0.5743722929269413,0.0,G,57
E:\0.TA_Teguh\dataset3\G\Jalan58.csv,5626,5017,141,49,0.6321289018112642,0.0,G,58
E:\0.TA_Teguh\dataset3\G\Jalan59.csv,5626,5017,141,49,0.6321289018112642,0.0,G,59
E:\0.TA_Teguh\dataset3\G\Jalan60.csv,6549,5641,165,48,0.6858680857091873,0.0,G,60
E:\0.TA_Teguh\dataset3\G\Jalan61.csv,5580,5234,121,20,0.8087085416957467,0.0,G,61
E:\0.TA_Teguh\dataset3\G\Jalan62.csv,6288,5618,142,35,0.7351478071451313,0.0,G,62
E:\0.TA_Teguh\dataset3\G\Jalan63.csv,11345,9886,309,84,0.7105089404486465,0.0,G,63
E:\0.TA_Teguh\dataset3\G\Jalan64.csv,11138,10405,276,54,0.7821352728471836,0.0,G,64
E:\0.TA_Teguh\dataset3\G\Jalan65.csv,12529,11976,207,11,0.9150645026863086,0.0,G,65
E:\0.TA_Teguh\dataset3\G\Jalan66.csv,13931,13394,202,8,0.9306166135428072,0.0,G,66
E:\0.TA_Teguh\dataset3\G\Jalan67.csv,10127,9219,273,66,0.7396904293732373,0.0,G,67
E:\0.TA_Teguh\dataset3\G\Jalan68.csv,10295,9551,234,46,0.779989820330202,0.0,G,68
E:\0.TA_Teguh\dataset3\G\Jalan69.csv,12390,11886,193,6,0.9372443300498512,0.0,G,69
E:\0.TA_Teguh\dataset3\G\Jalan70.csv,12505,12022,180,7,0.9273509380128746,0.0,G,70
E:\0.TA_Teguh\dataset3\G\Jalan71.csv,18514,16510,490,128,0.7175541521066504,0.0,G,71
E:\0.TA_Teguh\dataset3\G\Jalan72.csv,20366,18834,444,83,0.7935629287575805,0.0,G,72
