input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\C\Jalan1.csv,4900,4434,158,28,0.803974241086502,0.0,C,1
E:\0.TA_Teguh\dataset3\C\Jalan2.csv,7355,7010,149,21,0.8250346326776129,0.0,C,2
E:\0.TA_Teguh\dataset3\C\Jalan3.csv,10578,9428,183,36,0.7820003625686514,0.0,C,3
E:\0.TA_Teguh\dataset3\C\Jalan4.csv,1451,1156,126,46,0.621765036297551,0.0,C,4
E:\0.TA_Teguh\dataset3\C\Jalan5.csv,1830,1125,160,95,0.39745607804869687,0.0,C,5
E:\0.TA_Teguh\dataset3\C\Jalan6.csv,3008,2252,161,68,0.5637863797954136,0.0,C,6
E:\0.TA_Teguh\dataset3\C\Jalan7.csv,5889,4473,180,42,0.7390251314414413,0.0,C,7
E:\0.TA_Teguh\dataset3\C\Jalan8.csv,5192,4951,141,32,0.753979578835384,0.0,C,8
E:\0.TA_Teguh\dataset3\C\Jalan9.csv,4357,3871,155,51,0.6532805594955375,0.0,C,9
E:\0.TA_Teguh\dataset3\C\Jalan10.csv,5260,4803,176,62,0.6316503818706922,0.0,C,10
E:\0.TA_Teguh\dataset3\C\Jalan11.csv,6301,5242,160,50,0.6650102510073767,0.0,C,11
E:\0.TA_Teguh\dataset3\C\Jalan12.csv,5562,5181,149,25,0.8027713791866898,0.0,C,12
E:\0.TA_Teguh\dataset3\C\Jalan13.csv,7144,6285,187,48,0.7184937152481953,0.0,C,13
E:\0.TA_Teguh\dataset3\C\Jalan14.csv,4385,4025,156,37,0.7426626962976487,0.0,C,14
E:\0.TA_Teguh\dataset3\C\Jalan15.csv,13239,11773,450,89,0.7777622144249589,0.0,C,15
E:\0.TA_Teguh\dataset3\C\Jalan16.csv,14787,13877,348,15,0.9228256713095758,0.0,C,16
E:\0.TA_Teguh\dataset3\C\Jalan17.csv,14834,14152,320,15,0.9200696755961358,0.0,C,17
E:\0.TA_Teguh\dataset3\C\Jalan18.csv,12298,11716,231,7,0.93135967560641,0.0,C,18
E:\0.TA_Teguh\dataset3\C\Jalan19.csv,12702,11798,370,44,0.856847724765384,0.0,C,19
E:\0.TA_Teguh\dataset3\C\Jalan20.csv,11493,10874,334,32,0.8762557914882289,0.0,C,20
E:\0.TA_Teguh\dataset3\C\Jalan21.csv,14260,13662,272,11,0.9297171287875836,0.0,C,21
E:\0.TA_Teguh\dataset3\C\Jalan22.csv,14056,13461,228,4,0.9438760782654844,0.0,C,22
E:\0.TA_Teguh\dataset3\C\Jalan23.csv,19531,16357,658,139,0.7659515812170148,0.0,C,23
E:\0.TA_Teguh\dataset3\C\Jalan24.csv,25393,23658,664,88,0.8423888778736366,0.0,C,24
E:\0.TA_Teguh\dataset3\C\Jalan25.csv,3772,3217,134,44,0.6577209376246854,0.0,C,25
E:\0.TA_Teguh\dataset3\C\Jalan26.csv,7483,7114,153,26,0.8023237738593859,0.0,C,26
E:\0.TA_Teguh\dataset3\C\Jalan27.csv,6355,5438,123,29,0.7373914886014954,0.0,C,27
E:\0.TA_Teguh\dataset3\C\Jalan28.csv,942,735,93,29,0.6775609054586385,0.0,C,28
E:\0.TA_Teguh\dataset3\C\Jalan29.csv,1389,962,117,57,0.5070811191263267,0.0,C,29
E:\0.TA_Teguh\dataset3\C\Jalan30.csv,2342,1613,131,54,0.5680469699208505,0.0,C,30
E:\0.TA_Teguh\dataset3\C\Jalan31.csv,3938,2670,136,41,0.6729326100399081,0.0,C,31
E:\0.TA_Teguh\dataset3\C\Jalan32.csv,4713,4492,104,24,0.7437500445025415,0.0,C,32
E:\0.TA_Teguh\dataset3\C\Jalan33.csv,4802,4001,122,37,0.6702346306577465,0.0,C,33
E:\0.TA_Teguh\dataset3\C\Jalan34.csv,3835,3147,136,48,0.6236484857331422,0.0,C,34
E:\0.TA_Teguh\dataset3\C\Jalan35.csv,3030,2687,120,32,0.7080955767668262,0.0,C,35
