input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\B\Jalan1.csv,3882,3591,112,18,0.8223042368964425,0.0,B,1
E:\0.TA_Teguh\dataset3\B\Jalan2.csv,8110,7720,120,9,0.8992012960021394,0.0,B,2
E:\0.TA_Teguh\dataset3\B\Jalan3.csv,7762,6967,117,19,0.8152981363661104,0.0,B,3
E:\0.TA_Teguh\dataset3\B\Jalan4.csv,1097,802,111,44,0.5972570139813304,0.0,B,4
E:\0.TA_Teguh\dataset3\B\Jalan5.csv,2269,1666,123,45,0.62219306518171,0.0,B,5
E:\0.TA_Teguh\dataset3\B\Jalan6.csv,3905,2681,140,45,0.6628660501633453,0.0,B,6
E:\0.TA_Teguh\dataset3\B\Jalan7.csv,6318,4673,140,47,0.6466333012766032,0.0,B,7
E:\0.TA_Teguh\dataset3\B\Jalan8.csv,3291,3133,109,31,0.6958199800176382,0.0,B,8
E:\0.TA_Teguh\dataset3\B\Jalan9.csv,5770,4770,121,25,0.7677691133916238,0.0,B,9
E:\0.TA_Teguh\dataset3\B\Jalan10.csv,4725,4341,134,38,0.7003486375788599,0.0,B,10
E:\0.TA_Teguh\dataset3\B\Jalan11.csv,4466,3856,133,35,0.7177774373507319,0.0,B,11
E:\0.TA_Teguh\dataset3\B\Jalan12.csv,5336,4964,130,24,0.7932903165135039,0.0,B,12
E:\0.TA_Teguh\dataset3\B\Jalan13.csv,6804,6315,138,26,0.7909584368322523,0.0,B,13
E:\0.TA_Teguh\dataset3\B\Jalan14.csv,4566,4213,137,32,0.7520106247960346,0.0,B,14
E:\0.TA_Teguh\dataset3\B\Jalan15.csv,11143,9906,329,33,0.8792323781204141,0.0,B,15
E:\0.TA_Teguh\dataset3\B\Jalan16.csv,11847,11383,285,21,0.9027715574412014,0.0,B,16
E:\0.TA_Teguh\dataset3\B\Jalan17.csv,12211,11750,238,9,0.9326881443246612,0.0,B,17
E:\0.TA_Teguh\dataset3\B\Jalan18.csv,13863,13373,193,2,0.9592297969087132,0.0,B,18
E:\0.TA_Teguh\dataset3\B\Jalan19.csv,9722,8921,295,19,0.9176240097625982,0.0,B,19
E:\0.TA_Teguh\dataset3\B\Jalan20.csv,9423,9072,258,10,0.9397615473960023,0.0,B,20
E:\0.TA_Teguh\dataset3\B\Jalan21.csv,13130,12668,209,1,0.9640915816447642,0.0,B,21
E:\0.TA_Teguh\dataset3\B\Jalan22.csv,13471,13040,184,0,0.9679625706276734,0.8888888888888888,B,22
E:\0.TA_Teguh\dataset3\B\Jalan23.csv,20772,19196,532,61,0.8643431877812507,0.0,B,23
E:\0.TA_Teguh\dataset3\B\Jalan24.csv,22976,21587,527,52,0.8809054131418933,0.0,B,24
E:\0.TA_Teguh\dataset3\B\Jalan25.csv,3203,2981,96,19,0.7813034682537195,0.0,B,25
E:\0.TA_Teguh\dataset3\B\Jalan26.csv,6315,5685,108,24,0.7540974449212944,0.0,B,26
E:\0.TA_Teguh\dataset3\B\Jalan27.csv,6216,5508,98,18,0.7943703276680533,0.0,B,27
E:\0.TA_Teguh\dataset3\B\Jalan28.csv,858,649,90,31,0.6495828924162257,0.0,B,28
E:\0.TA_Teguh\dataset3\B\Jalan29.csv,2261,1593,109,39,0.6310496034728319,0.0,B,29
E:\0.TA_Teguh\dataset3\B\Jalan30.csv,3605,2308,122,49,0.584652647782166,0.0,B,30
E:\0.TA_Teguh\dataset3\B\Jalan31.csv,4201,3328,115,38,0.6483171173982184,0.0,B,31
E:\0.TA_Teguh\dataset3\B\Jalan32.csv,3219,3036,92,26,0.6998972698504791,0.0,B,32
E:\0.TA_Teguh\dataset3\B\Jalan33.csv,4230,3333,108,35,0.6543512494727856,0.0,B,33
E:\0.TA_Teguh\dataset3\B\Jalan34.csv,3302,2982,104,33,0.6648500910252899,0.0,B,34
E:\0.TA_Teguh\dataset3\B\Jalan35.csv,3232,2671,108,37,0.635098967949783,0.0,B,35
E:\0.TA_Teguh\dataset3\B\Jalan36.csv,3061,2745,98,24,0.7363646435473559,0.0,B,36
E:\0.TA_Teguh\dataset3\B\Jalan37.csv,4240,3761,107,22,0.7697213348946325,0.0,B,37
E:\0.TA_Teguh\dataset3\B\Jalan38.csv,3329,3019,104,27,0.7202601912096557,0.0,B,38
E:\0.TA_Teguh\dataset3\B\Jalan39.csv,8992,7973,277,40,0.8372313096504908,0.0,B,39
E:\0.TA_Teguh\dataset3\B\Jalan40.csv,8379,8062,227,10,0.933448539340168,0.0,B,40
E:\0.TA_Teguh\dataset3\B\Jalan41.csv,10290,9912,197,5,0.9444964004868195,0.0,B,41
E:\0.TA_Teguh\dataset3\B\Jalan42.csv,9658,9348,147,1,0.9622231224295584,0.0,B,42
E:\0.TA_Teguh\dataset3\B\Jalan43.csv,7000,6281,250,32,0.8512969534086221,0.0,B,43
E:\0.TA_Teguh\dataset3\B\Jalan44.csv,9539,9167,205,3,0.9578905413390236,0.0,B,44
E:\0.TA_Teguh\dataset3\B\Jalan45.csv,10650,10273,185,0,0.9707293018592297,0.8888888888888888,B,45
E:\0.TA_Teguh\dataset3\B\Jalan46.csv,13875,13390,155,0,0.9683431248365966,0.8979591836734694,B,46
E:\0.TA_Teguh\dataset3\B\Jalan47.csv,16323,15172,398,28,0.9068095037051953,0.0,B,47
E:\0.TA_Teguh\dataset3\B\Jalan48.csv,19861,18788,433,31,0.9071016926700459,0.0,B,48
E:\0.TA_Teguh\dataset3\B\Jalan49.csv,3348,2253,128,42,0.6635250555219641,0.0,B,49
E:\0.TA_Teguh\dataset3\B\Jalan50.csv,8046,7563,135,19,0.840545977807473,0.0,B,50
E:\0.TA_Teguh\dataset3\B\Jalan51.csv,7892,6970,153,37,0.7394184211833438,0.0,B,51
E:\0.TA_Teguh\dataset3\B\Jalan52.csv,1307,1089,123,38,0.6830004420710257,0.0,B,52
E:\0.TA_Teguh\dataset3\B\Jalan53.csv,1755,1096,161,89,0.44301747437928474,0.0,B,53
E:\0.TA_Teguh\dataset3\B\Jalan54.csv,4377,3031,151,45,0.6858657307583923,0.0,B,54
E:\0.TA_Teguh\dataset3\B\Jalan55.csv,5968,4806,149,39,0.7187846402945565,0.0,B,55
E:\0.TA_Teguh\dataset3\B\Jalan56.csv,4657,4492,112,17,0.8255300725719649,0.0,B,56
E:\0.TA_Teguh\dataset3\B\Jalan57.csv,7016,5950,153,49,0.6595238464793666,0.0,B,57
E:\0.TA_Teguh\dataset3\B\Jalan58.csv,5236,4836,152,36,0.7462390223186576,0.0,B,58
E:\0.TA_Teguh\dataset3\B\Jalan59.csv,4769,4159,147,41,0.7048204011068021,0.0,B,59
E:\0.TA_Teguh\dataset3\B\Jalan60.csv,4015,3725,138,33,0.7434880313887996,0.0,B,60
E:\0.TA_Teguh\dataset3\B\Jalan61.csv,5761,5338,147,22,0.8246634833258797,0.0,B,61
E:\0.TA_Teguh\dataset3\B\Jalan62.csv,5761,5348,153,33,0.7610550954187402,0.0,B,62
E:\0.TA_Teguh\dataset3\B\Jalan63.csv,11783,10814,408,71,0.8105236497348162,0.0,B,63
E:\0.TA_Teguh\dataset3\B\Jalan64.csv,12163,11666,320,16,0.9254705654985163,0.0,B,64
E:\0.TA_Teguh\dataset3\B\Jalan65.csv,13016,12527,248,4,0.9529782817251503,0.0,B,65
E:\0.TA_Teguh\dataset3\B\Jalan66.csv,12511,12069,209,1,0.9629241279998734,0.0,B,66
E:\0.TA_Teguh\dataset3\B\Jalan67.csv,11845,11016,406,53,0.8505374768028341,0.0,B,67
E:\0.TA_Teguh\dataset3\B\Jalan68.csv,11758,11282,287,11,0.9333750326123174,0.0,B,68
E:\0.TA_Teguh\dataset3\B\Jalan69.csv,13269,12791,264,5,0.9495600160178096,0.0,B,69
E:\0.TA_Teguh\dataset3\B\Jalan70.csv,13626,13179,217,1,0.9634941385853805,0.0,B,70
E:\0.TA_Teguh\dataset3\B\Jalan71.csv,21462,19343,622,102,0.8153948054776731,0.0,B,71
E:\0.TA_Teguh\dataset3\B\Jalan72.csv,23437,21727,582,67,0.8673932489847606,0.0,B,72
